Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2099,0.5786427064148267,0.3574897370790873,0.010706628915179928,0.04802736468823891,2.2098620167300096,1.8836434838487992,1.594257660070575,0.28938582377822425,1.0260072610990572,0.6156043566594346,0.4104029044396226,0.039831741840685705,0.01,0.04465403257324084,1.0035492680497247,0.11342967766225917,0.006034400469004032,0.6291187536978455,0.3524224856529503,0.014414845311922136,0.05221688568542978,2.4189096327314425,2.132138890142186,1.9674097526025005,0.16472913753968565,0.7524998002149033,0.45149988012894204,0.3009999200859612,0.036323052561645225,0.01,0.0462808301444262,1.1067786550550625,0.12669886601185057,0.006479646905467628
2100,0.5788053951862161,0.35742210362497745,0.010684382063842646,0.04804086825600225,2.2117209444452945,1.8842471010762674,1.595876009762434,0.28837109131383326,1.0264082244714334,0.6158449346828604,0.41056328978857304,0.03982825406260923,0.01,0.04465031272826776,1.0040213557667865,0.11348197051091334,0.00603602572669484,0.6293038647733106,0.35235066303709195,0.014404857257495261,0.052232250263450686,2.4211126610573177,2.132931953526827,1.9694639739932813,0.1634679795335456,0.7527478117733937,0.4516486870640363,0.30109912470935735,0.03631642370214569,0.01,0.046275024376304874,1.1073299676358097,0.1267600799136531,0.006481393740324581
2101,0.578963906813864,0.357357737979098,0.010657880939446654,0.048054025087390394,2.213523218865017,1.8848356905114696,1.5974444402420267,0.28739125026944284,1.02679796437165,0.6160787786229903,0.41071918574865973,0.03982483579278036,0.01,0.04464668676443324,1.0044771901378216,0.11353029561173537,0.006037608801278475,0.6294841682376024,0.3522824641622145,0.014387228508105185,0.052247215770324866,2.423243915376339,2.133701744236595,1.9714480327705535,0.16225371146604142,0.752993137676309,0.45179588260578557,0.3011972550705235,0.03631007871754437,0.01,0.04626941453211913,1.1078616484505974,0.12681685088281394,0.006483097786377821
2102,0.5791178676246321,0.3572952887481216,0.010628068708503628,0.04806680416632521,2.21530049275355,1.8854208565617645,1.5989943748740323,0.2864264816877321,1.027176863132529,0.6163061178795177,0.41087074525301137,0.039820882649199085,0.01,0.044642729691866945,1.0049199023329936,0.11357583872916376,0.006039133437538785,0.6296592096595148,0.3522165172337782,0.014363210005201993,0.05226174448726571,2.4253381638190192,2.1344612676341375,1.9733968801533293,0.1610643874808081,0.7532354727761497,0.45194128366569,0.3012941891104597,0.036303435525825684,0.01,0.0462635172195418,1.1083771865723948,0.12687044259968214,0.006484740342395049
2103,0.5792690250427142,0.35723599619413143,0.010596195617366272,0.048079350524874526,2.217057657610163,1.8860087344835585,1.6005305451412553,0.2854781893423033,1.027545187448179,0.6165271124689076,0.4110180749792713,0.03981637410249335,0.01,0.04463846112530395,1.0053490206802311,0.11361959700379562,0.006040617427781857,0.6298308299034107,0.35215400534749786,0.014334488151241172,0.05227598920210802,2.4274008885690557,2.135217222547461,1.975316203124122,0.15990101942333892,0.7534744757415559,0.4520846854449337,0.3013897902966222,0.03629647604893665,0.01,0.046257349475107526,1.1088760786572582,0.12692193750596537,0.006486339925086862
2104,0.5794174181338149,0.35718050997890705,0.010563031165424216,0.04809166741141281,2.218777853146271,1.8865926907973072,1.602035735064703,0.2845569557326043,1.0279035301359465,0.6167421180815682,0.4111614120543783,0.0398116290716167,0.01,0.044634092395568016,1.0057627655206758,0.11366208086052612,0.006042067696187195,0.6299990680931775,0.3520955348356195,0.014302543677100078,0.05228995316910335,2.4294137339687065,2.135962419327981,1.9771876706936682,0.15877474863431262,0.753710105458397,0.45222606327503834,0.30148404218335867,0.036289493086508195,0.01,0.04625115408665441,1.1093564597498193,0.12697190503735378,0.006487903995529799
2105,0.5795621610054346,0.357127854400572,0.010529624907085304,0.048103681314788066,2.2204677094680285,1.8871729230543657,1.6035162706272001,0.28365665242716553,1.028252398068047,0.6169514388408284,0.4113009592272185,0.0398065026291989,0.01,0.04462949981695116,1.006162327437036,0.11370328650887152,0.006043472033958266,0.6301629572655183,0.3520401161941793,0.014269008592693963,0.0523035561499533,2.431384035279004,2.136697321452659,1.979018658780162,0.15767866267249714,0.753942294164737,0.45236537649884234,0.3015769176658947,0.03628233712017759,0.01,0.04624479397932288,1.1098197205704277,0.12702030747792106,0.006489418988755847
2106,0.5797015138062797,0.35707635640060564,0.010497411968861316,0.048115247835274495,2.2221334725610156,1.8877473852498607,1.6049782296359818,0.2827691556138789,1.0285920715417223,0.6171552429250337,0.4114368286166886,0.03980082475140259,0.01,0.04462452731097405,1.006549385827513,0.1137430861313804,0.0060448088097811645,0.6303206296118493,0.35198608112029933,0.014235826869315814,0.0523166431252608,2.4333188137106085,2.137420062097432,1.9808163066839874,0.1566037554134447,0.7541708450443682,0.45250250702662104,0.3016683380177471,0.036274829935573724,0.01,0.04623809650795121,1.110267813255661,0.12706698101378155,0.006490861364814339
2107,0.5798361080236157,0.3570265011086793,0.010468979015122948,0.048126419390051675,2.223771717236527,1.8883158615071378,1.6064182314391156,0.28189763006802226,1.0289224763290183,0.6173534857974112,0.41156899053160706,0.0397947027888322,0.01,0.04461926229093202,1.0069236599112832,0.11378192097003584,0.006046086798754828,0.6304727592386017,0.35193388299219613,0.014205883869916627,0.052329270050198724,2.43521460058584,2.1381305100391788,1.9825773971249387,0.15555311291423984,0.7543953391015019,0.4526372034609013,0.3017581356406006,0.03626706820615557,0.01,0.04623115686618645,1.1107004822145414,0.12711240327605133,0.006492240395393076
2108,0.5799671741574195,0.3569784952524426,0.010446675111367015,0.0481372981153914,2.225399527208017,1.888887494306874,1.6078533043877794,0.2810341899190947,1.029243704700396,0.6175462228202377,0.41169748188015814,0.03978789561879256,0.01,0.04461356496254426,1.0072866929580921,0.11382010068200998,0.006047313881637831,0.6306206446150577,0.35188370096231875,0.014181582646298728,0.0523415447031081,2.4370904034769176,2.1388388267180645,1.9843210853804023,0.15451774133766213,0.7546155301608586,0.45276931809651527,0.3018462120643433,0.03625882245071004,0.01,0.04622380815634471,1.111119435907364,0.1271568832641385,0.006493563901145534
2109,0.5800961025356224,0.35693267779349935,0.010431706966412116,0.04814799940059171,2.2270340075469344,1.8894717722291279,1.609300365237488,0.2801714069916399,1.0295560705157436,0.6177336423094464,0.4118224282062972,0.03978017075750643,0.01,0.04460730210639248,1.0076399328696366,0.11385797966190021,0.006048499773863705,0.6307657614684605,0.35183584483188246,0.014164324156062814,0.052353589561130474,2.438965358706998,2.1395556058769034,1.9860665398466022,0.15348906603030116,0.7548313647673259,0.4528988188603956,0.3019325459069303,0.03624987038908581,0.01,0.0462158895983997,1.1115262829761559,0.12720079539879586,0.006494841690768728
2110,0.5802234295614219,0.356890065917146,0.010424182533200418,0.048158567753735525,2.2286544152295242,1.8900612553530423,1.6107383511062028,0.2793229042468395,1.029860106872202,0.6179160641233215,0.4119440427488806,0.039771960903251496,0.01,0.044600773856988754,1.0079814282993886,0.11389585575393905,0.006049658924043686,0.6309087172309064,0.3517912949635883,0.014154683778213814,0.0523654550273403,2.440817324510046,2.140272931586625,1.9877915392781271,0.15248139230849783,0.7550429753865314,0.45302578523191894,0.3020171901546125,0.03624061035508842,0.01,0.04620773740661402,1.1119189822259732,0.12724450928953143,0.006496089635318203
2111,0.5803473974515124,0.35685074886570733,0.010423016952734593,0.048168857281034524,2.230215062615528,1.8906332035523619,1.612121239274966,0.2785119642773958,1.03015637223427,0.6180938233405622,0.41206254889370775,0.03976406567217351,0.01,0.04459448226212749,1.0083078596709276,0.11393341161744117,0.0060507894052405364,0.6310477028178787,0.3517501274201868,0.014152179493520586,0.05237699095075919,2.4425969327680486,2.140966315145086,1.9894466105415396,0.15151970460354638,0.7552505370441817,0.45315032222650903,0.30210021481767263,0.03623177351706611,0.01,0.04619992595298208,1.1122940879616108,0.12728773698775617,0.0064973067973862104
2112,0.5804659648888606,0.3568142114531503,0.0104270728195371,0.04817869857109504,2.231679662966799,1.8911678642814573,1.6134126562510869,0.27775520803037035,1.0304450111928531,0.6182670067157121,0.41217800447714104,0.03975709969131172,0.01,0.044588802183916795,1.0086171222993454,0.11396997790046096,0.006051882564171961,0.6311805988542628,0.35171182609521395,0.014156098643694923,0.05238802144285995,2.44426513211565,2.1416145811756744,1.9909927665408285,0.15062181463484592,0.7554539426247028,0.45327236557482165,0.30218157704988113,0.03622391587844431,0.01,0.046192884004901166,1.1126494798780158,0.1273297768942234,0.006498484836230789
2113,0.5805773894195753,0.35677925265241967,0.010435089673180659,0.04818794701900208,2.2330367690529593,1.891655935295992,1.6146012980827185,0.2770546372132736,1.030725784950401,0.6184354709702409,0.4122903139801602,0.039751231888615346,0.01,0.04458381518306631,1.0089095720080339,0.11400490231750433,0.006052923728711673,0.6313055824258778,0.3516752011015153,0.014165508542135295,0.05239839522190645,2.4458100774817852,2.142208036723998,1.992418376303041,0.14978966042095698,0.7556528352979072,0.4533917011787443,0.3022611341191629,0.036217175622806366,0.01,0.04618670297654985,1.1129856948311063,0.12736991461769456,0.006499608364785853
2114,0.5806819082201223,0.3567454802810399,0.010446593552429509,0.04819662231987949,2.2342946112373427,1.8921004955789371,1.6156957066476314,0.2764047889313056,1.0309981743161853,0.6185989045897113,0.41239926972647395,0.0397463527696012,0.01,0.04457945770128219,1.0091867215766843,0.11403808055896662,0.006053913148573597,0.6314229233448513,0.35163985390995733,0.014180077756831597,0.05240813469233789,2.447241497924213,2.1427504078558943,1.9937334893220013,0.14901691853389315,0.7558466810036859,0.4535080086022115,0.3023386724014744,0.036211439496047625,0.01,0.04618130016167233,1.1133044594571317,0.12740802280952906,0.0065006774517719955
2115,0.5807797002542354,0.3567122780783717,0.010461212507620547,0.04820473932633469,2.235466199613242,1.8925062930127587,1.6167091236992213,0.2757971693135374,1.0312617931900343,0.6187570759140207,0.41250471727601357,0.039742265943546566,0.01,0.04457560402983711,1.009450618829685,0.11406954736717839,0.006054848675035257,0.6315328312118601,0.35160516927626,0.01419946493582011,0.05241725724936709,2.448574361482196,2.1432472958325857,1.9949533178952772,0.14829397793730856,0.7560350726448647,0.45362104358691874,0.30241402905794595,0.036206511853160164,0.01,0.046176522287999,1.113608083145065,0.1274441331487271,0.006501689541503375
2116,0.580871879940075,0.35667958339488653,0.010479029711651183,0.04821239052754851,2.236569514663104,1.8928822224632431,1.6176597197891154,0.2752225026741276,1.0315163247899808,0.6189097948739886,0.4126065299159922,0.03973872381981898,0.01,0.04457211230801909,1.0097033732248253,0.11409957913907574,0.00605573685272712,0.6316365116457354,0.3515710765654511,0.01422357593840954,0.05242586295123104,2.4498290710519304,2.1437087746516954,1.9960984703724232,0.14761030427927208,0.756217667799179,0.4537306006795073,0.30248706711967166,0.03620215396831581,0.01,0.046172194542932,1.1138989095324003,0.12747854420992794,0.006502651279276111
2117,0.5809600921643431,0.3566479533756357,0.010500250093736105,0.04821971243459082,2.2376174517834064,1.8932364454534232,1.6185604313136408,0.2746760141397824,1.0317617007829427,0.6190570204697656,0.41270468031317703,0.039735594584207445,0.01,0.044568927862786656,1.0099462623222641,0.11412864267187887,0.00605659212971685,0.6317357431901522,0.3515381148707529,0.014252327223252141,0.052434099401565674,2.4510204608807507,2.144144061345142,1.997183867346837,0.1469601939983053,0.756394322556523,0.4538365935339137,0.30255772902260925,0.036198238843947066,0.01,0.046168240408423857,1.1141783614984877,0.1275117789204902,0.006503577908966426
2118,0.5810458570093765,0.3566185999707795,0.01052497866210158,0.04822683119818814,2.2386029133897414,1.8935690241403558,1.619404015653137,0.2741650084872188,1.0319981628943404,0.6191988977366043,0.41279926515773613,0.039733107233048987,0.01,0.0445662359621222,1.0101784909594562,0.11415722101177232,0.0060574350681339055,0.6318321895961949,0.3515074679611197,0.014285495170107534,0.05244210467470403,2.4521414582254346,2.144553448518959,1.9982023789693302,0.14635106954962865,0.7565651320935076,0.4539390792561045,0.3026260528374031,0.036194978887788755,0.01,0.04616485888427434,1.1144456145443327,0.12754440707977727,0.006504491719634865
2119,0.5811293580642369,0.35659206722975495,0.010552124871255009,0.04823376204919194,2.2395097162774014,1.8938733747442908,1.6201739982010788,0.2736993765432122,1.0322261967938708,0.6193357180763226,0.4128904787175483,0.03973159798091927,0.01,0.0445642640939974,1.0103988296743336,0.11418537732907943,0.00605827450491274,0.6319260975727448,0.35147966739379893,0.01432178343196714,0.05244989924021512,2.4531749683564015,2.144930036071806,1.999136740681527,0.1457932953902791,0.7567303794581243,0.4540382276748745,0.30269215178324976,0.03619268106189888,0.01,0.046162303527985615,1.1146994095527112,0.12757654259520276,0.006505402709435961
2120,0.5812100788227699,0.35656833123044274,0.010579863647019988,0.04824046211881261,2.240323167649405,1.8941419451158907,1.6208554200712635,0.27328652504462736,1.0324462459635693,0.6194677475781416,0.4129784983854277,0.039731341327122485,0.01,0.04456318341836302,1.0106064402833124,0.11421288435938767,0.006059110712655403,0.6320169612803034,0.3514546882966867,0.014359235927056888,0.05245744111485623,2.454105425038831,2.1452658828968287,1.999971232370441,0.1452946505263879,0.7568903211139834,0.45413419266838995,0.3027561284455934,0.03619159202613742,0.01,0.04616076719568861,1.1149389237161018,0.12760797035798901,0.006506311670607239
2121,0.5812877021136869,0.3565470163666596,0.0106067314003397,0.048246905086833776,2.241043218200409,1.8943734810010846,1.6214480559070905,0.27292542509399403,1.0326586038221977,0.6195951622933186,0.4130634415288791,0.03973234705878416,0.01,0.044562990376179126,1.0108018286661116,0.11423948803425658,0.006059940597500658,0.6321044696403977,0.3514321595144135,0.014396132212732157,0.05246470448447766,2.454933216287836,2.1455599269308,2.0007061488667968,0.14485377806400337,0.7570451123683992,0.4542270674210394,0.3028180449473598,0.036191711392604034,0.01,0.04616024291670159,1.1151647771660183,0.12763842445848475,0.006507215406686988
2122,0.5813609951931175,0.3565274117698359,0.010631301773964215,0.048252988637039446,2.241660112995431,1.8945608809349113,1.6219420238487987,0.27261885708611255,1.032863481911054,0.6197180891466325,0.4131453927644216,0.03973475928190545,0.01,0.044563754810193625,1.0109848606751641,0.11426485675892785,0.006060754280856937,0.632187338008571,0.35141138294078095,0.014430830761999476,0.0524715827250944,2.455647998076749,2.145804689368525,2.001331082377178,0.1444736069913471,0.7571948594992858,0.45431691569957133,0.30287794379971444,0.03619316253135724,0.01,0.046160811967083104,1.1153769118086236,0.1276675675783369,0.006508103698708607
2123,0.581429247909421,0.35650844034155216,0.010652126185140796,0.04825865383641641,2.242186499624126,1.8947072092167196,1.6223499997220125,0.27235720949470715,1.033060833170189,0.6198364999021134,0.4132243332680755,0.039738325739240736,0.01,0.044565290082503956,1.0111573515713415,0.1142886272451419,0.006061539174758985,0.6322648097070225,0.35139129931734014,0.014461631088733454,0.05247801304248372,2.456263789263753,2.1460037511492294,2.0018600983601518,0.1441436527890776,0.7573394848393354,0.4544036909036011,0.30293579393573433,0.036195700855982435,0.01,0.04616226198103632,1.1155773498142751,0.12769499117150507,0.006508962829510606
2124,0.5814932286447811,0.3564892747878978,0.010668397388112774,0.048263964462884834,2.242660814377927,1.894829217150538,1.6227105149054848,0.2721187022450534,1.0332504991207372,0.6199502994724424,0.41330019964829484,0.039742378855372656,0.01,0.04456715853180821,1.0113229820237446,0.11431080785054898,0.006062289556330057,0.6323376750649627,0.3513710915536806,0.014487404190130698,0.0524840610359614,2.4568227214014122,2.1461755605028587,2.0023354185568163,0.14384014194604242,0.7574788380743267,0.4544873028445959,0.3029915352297308,0.03619870008931646,0.01,0.04616408948221512,1.1157700771521717,0.1277206663017582,0.006509785738243252
2125,0.5815544654924858,0.35646976444336687,0.010679946224350742,0.04826904733644659,2.243119734220471,1.894944778331456,1.6230602324214474,0.27188454591000866,1.033432502998373,0.6200595017990238,0.4133730011993492,0.039746314569334834,0.01,0.04456897973098119,1.0114848364353257,0.11433179460817201,0.006063008927429122,0.632407534996462,0.35135060703984683,0.014507707412205369,0.052489859568637304,2.4573649395890382,2.146339695671639,2.0027971940672953,0.1435425016043439,0.7576129092029051,0.45456774552174295,0.3030451636811622,0.03620159850878483,0.01,0.0461658547078455,1.1159584023614977,0.12774500403091407,0.0065105752715234454
2126,0.5816135204852486,0.3564501447817126,0.010686630823132835,0.04827394909060526,2.2435687429648907,1.895057257979878,1.6234044513650965,0.27165280661478153,1.0336071526663237,0.6201642915997942,0.4134428610665295,0.0397500610894007,0.01,0.044570712854516636,1.0116432238992055,0.11435190668527388,0.006063701668984742,0.6324749883737036,0.3513300770538221,0.014522291493247408,0.052495458330706374,2.457896368357942,2.1464998128653954,2.0032512299868577,0.1432485828785378,0.7577418972851401,0.4546451383710839,0.3030967589140562,0.03620433170049274,0.01,0.046167510937019436,1.1161426471721287,0.12776837280077016,0.0065113360295657305
2127,0.5816708502173134,0.3564306239317238,0.010688388018552951,0.0482787076207133,2.2440121439788268,1.8951693329107795,1.6237472602392724,0.271422072671507,1.0337748062325904,0.6202648837395544,0.41350992249303614,0.039753562754737064,0.01,0.044572325293057505,1.011798347407438,0.11437122801440663,0.006064371395077796,0.6325405201079844,0.3513097068722945,0.01453098208588463,0.05250089756786701,2.458421556558318,2.146658786051396,2.003701936385739,0.14295684966565675,0.7578660336209649,0.45471962017257883,0.3031464134483861,0.03620685093991167,0.01,0.04616902230977772,1.116323014443402,0.12779087079747653,0.006512071820570975
2128,0.5817268258392421,0.35641136975959953,0.010685401981579391,0.04828335373203707,2.244453827453784,1.8952833379648761,1.6240923083375969,0.27119102962727926,1.0339358651936454,0.6203615191161873,0.41357434607745813,0.03975676687486242,0.01,0.04457378416821011,1.0119503753219279,0.11438979172284063,0.00606502089026487,0.6326045216037944,0.3512896619820909,0.014533872594969757,0.052506209766476304,2.4589445496500857,2.146819097993978,2.004153200253599,0.1426658977403791,0.7579855823274775,0.4547913493964864,0.30319423293099107,0.036209110434616505,0.01,0.04617035358861918,1.1164996681001305,0.12781253541108362,0.006512785561281122
2129,0.5817817570480613,0.3563925228823709,0.010678117205449415,0.04828791313002649,2.24489738408553,1.8954013681467818,1.6244429309176827,0.2709584372290992,1.0340907552797454,0.6204544531678473,0.41363630211189806,0.03975962261282065,0.01,0.04457505629749092,1.0120994462435342,0.11440762608636001,0.006065652336584208,0.6326673164824879,0.35127008049285086,0.014531345437645157,0.05251142178776477,2.4594690338451937,2.1469829570048264,2.004608538102069,0.14237441890275773,0.7581008262385412,0.45486049574312465,0.3032403304954166,0.03621106615921314,0.01,0.04617146975443766,1.1166727391828424,0.12783339605978408,0.0065134795134177866
2130,0.5818358946927371,0.3563742028431385,0.010667178204776043,0.04829240663634225,2.2453459337644786,1.8955252156055469,1.6248019856255504,0.27072322997999654,1.03423991356488,0.6205439481389281,0.41369596542595194,0.03976208434116106,0.01,0.044576110687828574,1.0122456560645607,0.11442476347557613,0.006066267409648916,0.6327291639282622,0.3512510790679447,0.014524016123890031,0.05251655514532329,2.4599981644502473,2.1471522332911213,2.0050709300070615,0.14208130328405968,0.7582120574053096,0.45492723444318567,0.30328482296212395,0.03621267883776454,0.01,0.04617233863476683,1.1168423129671754,0.12785348458305307,0.006514155390430952
2131,0.5818894287889993,0.35635651152377235,0.010653351399901818,0.04829685002402746,2.2458019130514075,1.8956562772121226,1.625171646906192,0.27048463030593045,1.034383776908692,0.6206302661452153,0.4137535107634768,0.039764115673874764,0.01,0.044576921377634506,1.0123890448603752,0.1144412434788038,0.006066867340803976,0.6327902572294564,0.3512327562288469,0.014512658574310548,0.05252162588396908,2.460534347022931,2.147328362878171,2.0055426059182118,0.14178575695995915,0.7583195685078651,0.45499174110471896,0.3033278274031461,0.0362139175650469,0.01,0.04617293397598693,1.1170084159302318,0.127872839187202,0.00651481443032138
2132,0.5819424811767605,0.356339528396708,0.010637446698613773,0.048301253408064994,2.246266957115821,1.8957954843511613,1.6255532944495026,0.27024218990165866,1.0345227711105307,0.6207136626663184,0.41380910844421226,0.03976569163846828,0.01,0.044577468889438795,1.0125295976348034,0.11445711173929039,0.006067452885189601,0.6328507165932706,0.3512151877484847,0.01449812821888534,0.05252664398335592,2.4610791196135415,2.14751227611828,2.0060249326998627,0.14148734341841723,0.7584236448561317,0.45505418691367894,0.30336945794245274,0.036214761678293086,0.01,0.0461732369787433,1.1171710177563288,0.12789150361564958,0.006515457367074577
2133,0.5819951018179803,0.35632330223962755,0.010620261184880936,0.048305620938064786,2.2467419482708695,1.8959433053591161,1.6259475684294344,0.2699957369296816,1.034657299735725,0.620794379841435,0.41386291989429,0.0397667979986915,0.01,0.04457773981995055,1.0126672614627097,0.11447241786840229,0.006068024269166429,0.6329105856624644,0.35119841859689876,0.014481304538426193,0.05253161306881858,2.461633215121067,2.1477044050744505,2.0065184813915873,0.14118592368286337,0.7585245562157997,0.45511473372947975,0.30340982248632,0.03621519999461468,0.01,0.046173235716970074,1.1173300508588913,0.127909525059942,0.0065160843762875655
2134,0.5820472809799793,0.35630785119434766,0.010602553669423476,0.04830995180935421,2.2472271741242045,1.8960998279717445,1.6263545340410526,0.2697452939306918,1.0347877334719198,0.6208726400831519,0.41391509338876786,0.03976742925187628,0.01,0.04457772585406622,1.012801966578129,0.11448721510341518,0.006068581276125757,0.6329698448244366,0.35118246306759837,0.014463061644545805,0.05253653151588995,2.462196742044226,2.1479047766181893,2.0070232125802976,0.1408815640378919,0.7586225491065475,0.45517352946392836,0.3034490196426191,0.03621522890674447,0.01,0.04617292385993609,1.117485433542302,0.12792695392260806,0.006516695165985608
2135,0.5820989709795795,0.35629317079688944,0.010585038247919606,0.048314242067529156,2.247722479618856,1.896264861879657,1.6267738378002223,0.2694910240794347,1.0349144030310564,0.6209486418186339,0.4139657612124225,0.03976758714184067,0.01,0.044577423289973966,1.01293364144026,0.11450156139819738,0.0060691234426230615,0.6330284347353157,0.3511673127469284,0.014444255918191887,0.05254139440257244,2.462769357525414,2.148113126422342,2.0075386524465957,0.14057447397574635,0.7587178417980305,0.45523070507881813,0.30348713671921235,0.036214851024533284,0.01,0.046172299964024874,1.117637086239646,0.127943845352571,0.00651728918587847
2136,0.5821501046982374,0.3562792440319672,0.010568380420954537,0.04831848614496376,2.24822731004678,1.896437991492466,1.627204751954913,0.26923323953755307,1.0350375968197776,0.6210225580918667,0.41401503872791096,0.03976728100967004,0.01,0.04457683369410132,1.0130622164070044,0.11451551999202414,0.006069650258700793,0.633086276536669,0.3511529465142884,0.01442571514813594,0.05254619518706319,2.4633503202046376,2.1483289584195364,2.008063946506523,0.14026501191301335,0.7588106228301916,0.4552863736981148,0.3035242491320768,0.03621407553458826,0.01,0.046171368089570605,1.1177849354260752,0.12796026042445938,0.006517865844314663
2137,0.5822006056687616,0.35626605108488285,0.01055318904279677,0.048322677697800645,2.248740601495303,1.896618550460192,1.6276460642503552,0.2689724862098369,1.0351575620749132,0.621094537244948,0.41406302482996515,0.039766530520708505,0.01,0.04457596595912708,1.0131876135783482,0.11452915827893427,0.006070161329288363,0.6331432832084497,0.3511393402758164,0.014408223430709334,0.05255092664982991,2.4639383750784627,2.1485515186419173,2.0085977438530027,0.13995377478891435,0.7589010520424335,0.45534063122546,0.30356042081697354,0.0362129207623318,0.01,0.046170140072046686,1.1179289027030896,0.12797626555986197,0.006518424687516696
2138,0.5822503913800549,0.35625357835796473,0.010540002492569936,0.048326809880136976,2.2492605667696566,1.8968055412426459,1.6280958622606823,0.26870967898196374,1.0352745075149572,0.6211647045089743,0.4141098030059828,0.03976536992678971,0.01,0.04457483924906999,1.0133097269051703,0.11454254403615542,0.006070656496564906,0.6331993637375458,0.35112647599945546,0.014392500812816525,0.052555581239487906,2.4645315226941427,2.1487797086264115,2.0091379650814902,0.13964174354492145,0.758989262687754,0.45539355761265227,0.30359570507510175,0.036211418161646275,0.01,0.04616863885093846,1.1180688833939383,0.12799192909324988,0.006518965539604358
2139,0.582299370825512,0.3562418224526243,0.010529269258906383,0.04833087514054949,2.2497845173491435,1.8969975573378166,1.628551353640457,0.2684462036973597,1.0353886061811441,0.6212331637086865,0.4141554424724576,0.03976385132180568,0.01,0.04457348513531596,1.0134284065795904,0.11455573924806085,0.006071135881666112,0.6332544210295695,0.3511143458072627,0.014379177708628052,0.05256015089948778,2.465126826225986,2.149012001610001,2.0096816080094224,0.1393303936005784,0.7590753636942731,0.45544521821656375,0.30363014547770933,0.03620961534755285,0.01,0.04616690091398575,1.1182047298065714,0.1280073150648532,0.006519488555046954
2140,0.5823474415455471,0.3562307891948439,0.010521327902771535,0.04833486497669788,2.250308830742093,1.897192763395337,1.6290088322752565,0.2681839311200805,1.0354999974447274,0.6212999984668365,0.41419999897789095,0.03976204510705714,0.01,0.04457194782956331,1.013543456638359,0.11456879400672572,0.006071599863731138,0.6333083490236132,0.3511029511736497,0.014368768651663227,0.052564626828716945,2.4657203758502035,2.149246421605969,2.0102247110540823,0.1390217105518866,0.7591594413268685,0.455495664796121,0.3036637765307475,0.03620757652424772,0.01,0.0461649765877587,1.1183362486671293,0.12802247680716727,0.0065199941996899186
2141,0.5823944940434478,0.3562204916886046,0.010516394840934022,0.048338770301918674,2.2508291212106704,1.8973889742816497,1.6294638482443933,0.2679251260372564,1.0356087882771283,0.6213652729662771,0.4142435153108513,0.03976003694877947,0.01,0.04457028218816242,1.0136546481696809,0.1145817424506734,0.0060720490635966864,0.6333610373563201,0.3510923011351941,0.014361653492714281,0.052568999868697744,2.4663074735891897,2.149480629652328,2.010762537396765,0.13871809225556297,0.7592415603207076,0.4555449361924244,0.30369662412828313,0.036205379678277805,0.01,0.04616292777780531,1.1184632150379512,0.12803745245204037,0.006520483230892141
2142,0.5824404275658823,0.356210949928499,0.010514563058186516,0.04834258275503646,2.251340629688613,1.8975838482392247,1.6299115964941127,0.26767225174511206,1.0357150553241676,0.6214290331945006,0.41428602212966703,0.0397579211322156,0.01,0.044568549487588316,1.0137617478716863,0.114594602123741,0.006072484371689984,0.6334123878031197,0.35108241197461826,0.014358069064154391,0.052573261868238255,2.4668830558534043,2.1497121335344187,2.0112899964876116,0.13842213704680686,0.7593217656096547,0.4555930593657927,0.303728706243862,0.03620311046362752,0.01,0.046160823146545495,1.1185854023459023,0.1280522638960379,0.006520956718416774
2143,0.5824851770198135,0.35620219491424077,0.010515809498389157,0.04834629693440727,2.2518387459458697,1.8977751590042558,1.6303474360626204,0.2674277229416352,1.0358188498054155,0.6214913098832493,0.41432753992216614,0.03975579192609395,0.01,0.044566812042380624,1.0138645531880024,0.11460737783898611,0.0060729070508924315,0.6334623422758935,0.35107331121994717,0.014358109657611487,0.052577408007173,2.467442258577111,2.149938582256704,2.011802206925203,0.138136375331501,0.7594000860865133,0.45564005165190785,0.3037600344346055,0.03620085428871419,0.01,0.04615873195345993,1.1187026190768172,0.12806692053549104,0.006521416140408981
