year,age,hours_per_week,weeks_worked,weight
2023,68,0,0,376497
2023,76,0,0,331266
2023,75,0,0,281233
2023,71,0,0,313578
2023,72,0,0,318742
2023,61,0,0,383817
2023,59,40,52,345799
2023,55,40,52,502661
2023,71,0,0,341721
2023,71,0,0,289088
2023,59,40,52,532213
2023,58,0,0,495519
2023,25,40,52,390152
2023,64,0,0,327028
2023,64,0,0,396933
2023,76,0,0,355106
2023,75,0,0,250767
2023,47,40,52,402282
2023,49,40,52,501528
2023,63,40,16,480510
2023,59,40,44,495519
2023,80,0,0,423762
2023,41,21,52,359040
2023,62,0,0,379590
2023,66,0,0,370380
2023,85,0,0,319086
2023,58,45,52,315659
2023,58,40,52,372108
2023,20,8,12,456158
2023,34,0,0,373035
2023,41,40,52,406029
2023,70,0,0,395884
2023,71,0,0,343881
2023,53,35,52,451483
2023,61,40,52,458980
2023,51,0,0,595641
2023,57,45,52,407020
2023,67,0,0,420900
2023,30,40,52,0
2023,50,52,52,0
2023,48,40,52,0
2023,28,0,0,0
2023,35,40,52,0
2023,76,0,0,0
2023,25,40,52,0
2023,62,40,52,0
2023,39,0,0,0
2023,40,40,52,0
2023,41,40,52,0
2023,40,40,52,0
2023,24,0,0,0
2023,66,0,0,0
2023,65,0,0,0
2023,39,0,0,0
2023,35,40,52,0
2023,44,50,52,0
2023,38,40,47,0
2023,80,0,0,0
2023,57,36,52,0
2023,62,40,4,406208
2023,62,40,52,449045
2023,25,0,0,478301
2023,64,0,0,304586
2023,46,45,45,437362
2023,47,40,52,404903
2023,85,0,0,369143
2023,65,50,52,372049
2023,55,40,52,506606
2023,57,58,52,471677
2023,79,0,0,367584
2023,79,40,18,312065
2023,68,30,52,337137
2023,57,20,52,414120
2023,70,0,0,264211
2023,68,0,0,337137
2023,39,35,52,405053
2023,38,0,0,635538
2023,75,0,0,264211
2023,70,0,0,374144
2023,46,20,52,608510
2023,63,40,52,348815
2023,63,0,0,371142
2023,59,52,52,392058
2023,48,35,52,351452
2023,43,0,0,431204
2023,47,35,52,405232
2023,46,40,52,457827
2023,46,0,0,463635
2023,43,50,52,354861
2023,25,0,0,412920
2023,22,40,26,454993
2023,35,40,52,399645
2023,25,60,52,570189
2023,49,40,52,534916
2023,52,20,52,544802
2023,65,0,0,490368
2023,63,0,0,900860
2023,63,0,0,900860
2023,75,0,0,436134
2023,33,50,52,447155
2023,30,40,52,481450
2023,34,40,52,623053
2023,35,42,52,470198
2023,33,54,52,578936
2023,35,40,52,519640
2023,36,40,52,470198
2023,78,0,0,410231
2023,78,0,0,450438
2023,79,0,0,436134
2023,78,0,0,307987
2023,79,35,50,436134
2023,54,20,24,561026
2023,33,50,52,399563
2023,56,30,52,478106
2023,26,40,40,523818
2023,31,0,0,520038
2023,32,40,40,618132
2023,58,40,52,566629
2023,24,28,36,836938
2023,62,55,52,591063
2023,29,45,52,570189
2023,30,40,52,529572
2023,25,40,52,477870
2023,50,40,52,455262
2023,42,40,45,394566
2023,34,0,0,477776
2023,37,40,52,524036
2023,38,40,52,542696
2023,76,0,0,410231
2023,71,0,0,490088
2023,38,40,52,690917
2023,31,15,50,602174
2023,31,40,52,492511
2023,29,40,52,574779
2023,22,0,0,673760
2023,24,0,0,673760
2023,49,40,26,506731
2023,37,45,52,470198
2023,31,40,52,508010
2023,78,0,0,416155
2023,43,40,52,522738
2023,43,0,0,565445
2023,35,0,0,470198
2023,34,40,52,508010
2023,58,40,52,566629
2023,52,40,52,0
2023,43,35,52,0
2023,24,8,38,0
2023,24,0,0,0
2023,37,40,52,0
2023,47,40,52,0
2023,49,50,52,0
2023,28,40,40,0
2023,67,0,0,0
2023,47,30,52,0
2023,43,45,52,0
2023,43,40,52,0
2023,38,40,52,0
2023,38,40,52,0
2023,37,40,52,0
2023,47,40,44,0
2023,66,0,0,0
2023,43,40,52,0
2023,38,40,52,0
2023,55,40,52,0
2023,53,20,52,0
2023,71,0,0,0
2023,76,0,0,0
2023,27,40,52,0
2023,27,40,52,0
2023,70,0,0,338505
2023,80,0,0,326504
2023,38,40,52,509509
2023,41,40,52,634229
2023,55,86,52,367239
2023,74,0,0,304587
2023,74,0,0,360042
2023,33,40,52,429855
2023,30,40,52,363091
2023,80,0,0,326883
2023,75,0,0,326504
2023,80,0,0,274040
2023,67,0,0,390237
2023,32,40,52,712009
2023,49,40,52,393344
2023,40,40,52,419653
2023,44,0,0,423943
2023,31,40,52,450714
2023,27,45,52,488171
2023,24,5,52,673760
2023,38,50,52,0
2023,36,0,0,0
2023,46,40,52,0
2023,47,40,16,0
2023,41,0,0,0
2023,40,90,47,0
2023,55,36,52,392058
2023,56,40,52,332583
2023,34,40,52,426460
2023,56,40,52,332583
2023,56,0,0,392058
2023,20,0,0,480614
2023,66,0,0,411810
2023,60,30,52,392058
2023,72,0,0,351389
2023,67,0,0,351389
2023,65,32,52,351389
2023,32,40,52,356694
2023,27,0,0,484395
2023,71,0,0,0
2023,76,0,0,325241
2023,76,0,0,383104
2023,70,0,0,298535
2023,80,0,0,433768
2023,80,0,0,326621
2023,68,12,52,304586
2023,68,2,52,352559
2023,85,0,0,369143
2023,23,0,0,518065
2023,24,0,0,411063
2023,41,40,52,320598
2023,38,0,0,403712
2023,58,35,52,351305
2023,43,30,52,0
2023,35,40,52,0
2023,45,40,52,0
2023,23,35,52,0
2023,53,55,52,408132
2023,32,40,52,345280
2023,27,0,0,501006
2023,42,15,12,348609
2023,33,40,52,418946
2023,63,0,0,378689
2023,44,40,52,435874
2023,42,32,28,435874
2023,40,48,52,384553
2023,79,0,0,261435
2023,32,40,52,665304
2023,67,0,0,392638
2023,54,0,0,317286
2023,21,36,52,485874
2023,54,35,52,464349
2023,21,20,52,568157
2023,51,0,0,440108
2023,50,0,0,380317
2023,31,40,26,539560
2023,20,25,20,532272
2023,32,25,20,371218
2023,73,0,0,312007
2023,73,0,0,495812
2023,77,8,8,368394
2023,41,0,0,387672
2023,37,40,52,407844
2023,57,0,0,385150
2023,58,40,52,326723
2023,64,20,40,395274
2023,49,0,0,455467
2023,49,60,52,462420
2023,63,0,0,417960
2023,60,0,0,473756
2023,30,40,52,582811
2023,40,15,52,417689
2023,72,0,0,309543
2023,77,0,0,320751
2023,74,0,0,327153
2023,60,40,52,400432
2023,61,40,52,347729
2023,48,0,0,352947
2023,43,40,52,387615
2023,46,40,52,416382
2023,43,40,52,439344
2023,58,80,52,381704
2023,63,0,0,444503
2023,46,0,0,0
2023,85,0,0,0
2023,35,0,0,0
2023,27,0,0,0
2023,47,40,52,0
2023,45,40,52,0
2023,68,0,0,0
2023,61,0,0,0
2023,55,0,0,0
2023,55,40,52,0
2023,25,0,0,0
2023,79,0,0,0
2023,43,40,52,0
2023,44,0,0,0
2023,20,0,0,0
2023,47,60,52,0
2023,46,50,44,0
2023,61,50,52,0
2023,58,40,52,0
2023,34,40,52,0
2023,36,20,52,0
2023,22,45,52,0
2023,23,0,0,0
2023,72,0,0,0
2023,73,0,0,0
2023,62,35,50,366124
2023,57,3,12,352797
2023,85,0,0,269211
2023,49,40,52,317023
2023,48,40,52,394127
2023,20,0,0,475813
2023,59,60,52,0
2023,62,40,52,0
2023,48,20,52,0
2023,36,40,52,0
2023,32,38,52,0
2023,33,40,52,0
2023,43,40,52,0
2023,43,0,0,0
2023,62,50,40,455053
2023,64,50,40,363308
2023,45,0,0,0
2023,33,40,52,670444
2023,62,40,52,569108
2023,35,0,0,455130
2023,72,0,0,319567
2023,49,34,52,459092
2023,52,0,0,520280
2023,85,40,52,332899
2023,80,0,0,332899
2023,28,0,0,467322
2023,31,40,52,344122
2023,74,0,0,320820
2023,76,0,0,309805
2023,22,40,52,387016
2023,58,0,0,348053
2023,61,48,52,386318
2023,50,40,52,329669
2023,53,0,0,482471
2023,52,0,0,482471
2023,27,40,52,641582
2023,47,0,0,353216
2023,31,40,52,640044
2023,58,30,50,324746
2023,54,40,52,312243
2023,42,37,52,404925
2023,42,0,0,364257
2023,38,0,0,370421
2023,40,40,52,404925
2023,20,40,52,422604
2023,43,45,52,408676
2023,39,0,0,322363
2023,80,0,0,261790
2023,80,0,0,321165
2023,41,37,52,401727
2023,40,35,52,361380
2023,49,0,0,500810
2023,23,36,52,494927
2023,48,0,0,500463
2023,57,40,32,400621
2023,69,0,0,410068
2023,49,40,52,453252
2023,48,40,52,446436
2023,24,40,52,361818
2023,24,40,52,483347
2023,53,0,0,386573
2023,55,40,52,300471
2023,23,40,36,434210
2023,36,0,0,370421
2023,41,40,52,404925
2023,69,0,0,410839
2023,46,40,26,356028
2023,34,30,42,558157
2023,71,15,52,343948
2023,37,40,52,379274
2023,58,40,52,348132
2023,60,40,52,414296
2023,79,0,0,339080
2023,77,0,0,341883
2023,44,40,52,480179
2023,47,40,52,543057
2023,24,40,45,422604
2023,32,40,52,469726
2023,26,40,52,505290
2023,25,40,52,505290
2023,62,0,0,317264
2023,57,40,52,692686
2023,42,40,26,433990
2023,72,40,52,381897
2023,30,0,0,0
2023,32,40,52,0
2023,25,40,52,0
2023,27,40,52,0
2023,23,50,52,0
2023,45,40,52,0
2023,44,40,52,0
2023,21,0,0,0
2023,67,40,52,0
2023,29,40,52,0
2023,73,0,0,0
2023,48,40,52,0
2023,26,40,49,0
2023,51,0,0,0
2023,25,40,52,0
2023,24,40,30,0
2023,29,0,0,0
2023,29,0,0,0
2023,38,40,52,0
2023,36,40,52,0
2023,34,40,52,0
2023,37,40,52,0
2023,39,0,0,0
2023,44,41,52,0
2023,66,0,0,0
2023,68,0,0,0
2023,85,0,0,0
2023,62,0,0,0
2023,48,40,52,0
2023,48,40,52,0
2023,26,40,52,0
2023,28,40,52,0
2023,47,40,52,0
2023,45,40,52,0
2023,36,0,0,0
2023,35,40,52,0
2023,53,0,0,0
2023,31,20,8,0
2023,73,0,0,346618
2023,36,0,0,404542
2023,73,0,0,399036
2023,56,40,52,526241
2023,23,40,52,536469
2023,63,40,52,470666
2023,71,0,0,432912
2023,22,45,52,381763
2023,24,45,52,536469
2023,34,20,28,429855
2023,69,0,0,412503
2023,74,0,0,307987
2023,68,25,52,443538
2023,69,0,0,412503
2023,31,40,35,360224
2023,58,40,52,550340
2023,63,0,0,439385
2023,49,0,0,586521
2023,67,0,0,330632
2023,62,40,52,566629
2023,25,16,52,743872
2023,44,15,38,525471
2023,41,40,52,463601
2023,73,40,52,360727
2023,65,0,0,462165
2023,50,45,52,473928
2023,47,40,30,418804
2023,22,20,24,539321
2023,33,50,52,360224
2023,33,0,0,426460
2023,46,40,52,585443
2023,33,60,52,605984
2023,41,40,52,390836
2023,80,0,0,436134
2023,28,30,52,687796
2023,30,0,0,461802
2023,47,30,52,472372
2023,26,40,52,424965
2023,56,0,0,528223
2023,59,35,52,502813
2023,20,35,29,658352
2023,68,0,0,521057
2023,67,40,52,487714
2023,75,0,0,384076
2023,70,0,0,397731
2023,40,40,32,529220
2023,36,40,52,396751
2023,34,0,0,427435
2023,35,40,52,503427
2023,77,0,0,448145
2023,62,40,52,482733
2023,53,50,52,409315
2023,53,50,52,477701
2023,65,0,0,520481
2023,44,5,12,499571
2023,52,7,36,409315
2023,53,50,52,477701
2023,64,40,52,541876
2023,63,0,0,510479
2023,59,0,0,464320
2023,70,0,0,399277
2023,80,0,0,528775
2023,76,0,0,530746
2023,58,40,52,425704
2023,57,60,52,431492
2023,51,30,52,444773
2023,43,0,0,581226
2023,55,30,52,421046
2023,43,40,52,521321
2023,38,40,52,466485
2023,37,40,52,515537
2023,24,15,20,454993
2023,61,40,52,483587
2023,56,40,52,422342
2023,29,40,52,565686
2023,33,50,40,505064
2023,35,40,52,479711
2023,76,0,0,416155
2023,65,40,52,310438
2023,62,40,52,486575
2023,38,40,52,531191
2023,75,0,0,398159
2023,75,0,0,324550
2023,29,50,52,558829
2023,28,0,0,580732
2023,62,40,52,478932
2023,56,40,52,431492
2023,22,40,52,479796
2023,26,0,0,693271
2023,47,40,52,557474
2023,37,0,0,529220
2023,72,6,26,508655
2023,72,0,0,438924
2023,49,50,50,494075
2023,47,4,52,533682
2023,23,0,0,653153
2023,21,0,0,545436
2023,49,40,52,544802
2023,49,40,52,498008
2023,43,30,52,463601
2023,65,0,0,466088
2023,60,40,52,499895
2023,59,40,52,498842
2023,59,0,0,499895
2023,59,0,0,499895
2023,76,12,52,0
2023,36,40,52,0
2023,31,40,52,0
2023,28,32,28,0
2023,29,30,52,0
2023,38,35,52,0
2023,68,70,52,0
2023,73,0,0,0
2023,58,50,52,0
2023,53,0,0,0
2023,75,0,0,0
2023,68,0,0,0
2023,64,0,0,0
2023,20,0,0,0
2023,20,0,0,0
2023,55,20,20,0
2023,42,70,52,0
2023,54,0,0,0
2023,74,0,0,0
2023,69,0,0,0
2023,63,40,52,0
2023,58,0,0,0
2023,78,0,0,0
2023,62,40,52,0
2023,58,0,0,0
2023,29,40,52,0
2023,66,40,50,0
2023,41,0,0,0
2023,45,40,40,0
2023,22,0,0,0
2023,85,0,0,0
2023,72,0,0,0
2023,60,0,0,0
2023,21,20,10,0
2023,22,0,0,0
2023,21,0,0,0
2023,23,0,0,0
2023,21,14,52,0
2023,21,0,0,0
2023,33,40,52,582318
2023,27,40,52,599087
2023,48,42,52,393344
2023,55,40,52,395179
2023,85,0,0,338869
2023,66,0,0,339820
2023,74,0,0,307011
2023,70,32,52,362908
2023,57,0,0,367239
2023,58,40,52,526241
2023,80,0,0,326504
2023,54,50,52,348364
2023,56,0,0,332583
2023,41,0,0,527558
2023,77,20,52,269832
2023,62,0,0,341455
2023,48,50,52,351452
2023,38,40,52,640597
2023,61,50,52,487437
2023,58,40,52,686433
2023,43,48,52,357686
2023,24,40,52,577996
2023,34,40,52,351472
2023,67,4,12,374144
2023,52,0,0,415899
2023,24,40,52,0
2023,44,40,52,0
2023,38,40,12,0
2023,40,40,52,0
2023,43,0,0,0
2023,36,40,52,0
2023,33,40,52,0
2023,52,40,52,0
2023,49,40,52,0
2023,69,0,0,296310
2023,75,0,0,349026
2023,79,0,0,323926
2023,85,0,0,324302
2023,48,37,52,356440
2023,51,40,48,403356
2023,28,35,52,407823
2023,27,50,52,390822
2023,53,39,52,451666
2023,49,30,12,356440
2023,79,0,0,276221
2023,78,0,0,338869
2023,78,0,0,383364
2023,65,0,0,396683
2023,55,40,15,446015
2023,63,40,40,351591
2023,58,40,52,358920
2023,36,0,0,0
2023,62,0,0,0
2023,47,40,52,0
2023,49,45,52,0
2023,70,0,0,295914
2023,63,60,52,338883
2023,43,40,52,0
2023,40,0,0,0
2023,38,35,40,436684
2023,38,0,0,373738
2023,30,0,0,656370
2023,43,0,0,0
2023,49,40,52,0
2023,52,60,52,0
2023,55,65,52,0
2023,23,40,50,0
2023,45,40,52,0
2023,51,44,52,0
2023,34,0,0,0
2023,34,40,52,0
2023,52,40,52,348911
2023,27,35,38,0
2023,29,38,8,0
2023,54,40,52,361533
2023,49,40,52,319482
2023,43,70,52,293816
2023,36,40,52,326066
2023,29,40,36,648849
2023,30,0,0,490918
2023,60,0,0,462850
2023,50,70,52,309777
2023,66,0,0,306131
2023,48,49,52,352560
2023,47,40,52,429896
2023,69,0,0,287434
2023,67,0,0,407029
2023,21,0,0,430781
2023,30,40,52,438150
2023,30,40,52,553749
2023,41,45,52,480179
2023,36,50,52,466434
2023,59,0,0,471677
2023,65,40,52,397485
2023,42,50,52,642480
2023,42,0,0,429310
2023,53,40,52,677344
2023,20,20,48,774917
2023,37,55,52,502480
2023,35,40,52,355855
2023,31,40,52,384472
2023,28,40,52,438466
2023,20,25,52,363119
2023,21,25,52,391169
2023,21,0,0,363119
2023,80,0,0,407029
2023,26,40,52,799170
2023,54,50,52,411233
2023,22,25,52,735774
2023,21,0,0,363119
2023,22,16,52,457718
2023,22,0,0,457718
2023,70,0,0,277216
2023,58,0,0,515170
2023,28,0,0,468839
2023,27,40,52,438466
2023,40,0,0,0
2023,41,57,52,0
2023,21,0,0,0
2023,20,40,52,0
2023,20,40,52,0
2023,38,45,52,0
2023,40,40,52,0
2023,33,25,52,0
2023,31,0,0,0
2023,31,40,52,0
2023,22,40,52,0
2023,30,50,52,0
2023,30,40,52,0
2023,30,40,52,0
2023,32,0,0,0
2023,85,0,0,0
2023,42,0,0,0
2023,42,50,52,0
2023,51,0,0,0
2023,59,0,0,0
2023,22,36,52,0
2023,34,0,0,0
2023,36,25,52,0
2023,34,40,52,0
2023,36,50,52,0
2023,46,45,52,0
2023,46,40,52,0
2023,24,30,52,0
2023,31,0,0,0
2023,30,0,0,0
2023,42,0,0,0
2023,40,40,52,0
2023,60,7,52,0
2023,29,35,52,0
2023,43,40,52,376929
2023,47,40,40,504447
2023,29,0,0,0
2023,28,52,52,0
2023,20,0,0,0
2023,33,40,52,600216
2023,47,40,52,455467
2023,56,40,52,360769
2023,52,40,52,342226
2023,34,40,52,395648
2023,34,0,0,362373
2023,32,40,52,353877
2023,33,36,52,374421
2023,48,40,52,455467
2023,48,40,52,420329
2023,46,0,0,0
2023,53,40,52,0
2023,65,0,0,359759
2023,73,0,0,309543
2023,33,60,52,337313
2023,23,35,52,423081
2023,46,0,0,365440
2023,34,46,52,337313
2023,33,40,52,368286
2023,57,40,52,420400
2023,49,40,52,449761
2023,23,0,0,550445
2023,46,40,52,321497
2023,60,0,0,437650
2023,73,44,47,355934
2023,36,60,36,407642
2023,35,40,52,418721
2023,27,48,52,513316
2023,67,0,0,0
2023,85,0,0,271354
2023,65,0,0,383362
2023,69,50,52,331197
2023,70,0,0,288791
2023,40,40,52,423844
2023,37,40,52,434469
2023,43,22,52,423844
2023,44,0,0,415541
2023,37,6,52,434469
2023,41,50,52,423844
2023,45,0,0,459092
2023,72,0,0,425284
2023,69,0,0,407775
2023,43,40,52,387006
2023,48,40,52,466101
2023,40,40,52,420496
2023,52,0,0,420347
2023,20,40,52,401155
2023,20,40,52,401155
2023,21,40,52,401155
2023,68,0,0,407775
2023,71,0,0,336615
2023,85,0,0,356168
2023,63,0,0,364603
2023,65,40,52,383362
2023,33,0,0,480223
2023,31,40,36,330787
2023,32,50,52,374421
2023,28,0,0,0
2023,34,40,52,0
2023,21,72,52,0
2023,46,50,52,0
2023,32,0,0,0
2023,42,40,52,0
2023,47,45,52,0
2023,33,40,52,0
2023,33,40,52,0
2023,45,0,0,0
2023,49,40,52,0
2023,20,15,12,0
2023,58,40,52,0
2023,57,60,52,0
2023,40,40,52,0
2023,43,40,52,0
2023,63,0,0,453654
2023,46,50,20,563944
2023,46,0,0,563944
2023,85,0,0,435385
2023,85,0,0,433768
2023,61,50,48,469818
2023,49,0,0,450434
2023,80,0,0,403373
2023,80,0,0,403373
2023,60,35,28,448655
2023,54,40,52,416589
2023,30,40,52,0
2023,30,0,0,381702
2023,32,40,52,590191
2023,34,40,52,682165
2023,85,0,0,376705
2023,85,0,0,319809
2023,80,0,0,290339
2023,43,40,49,350862
2023,50,9,52,404835
2023,20,36,52,416083
2023,65,40,52,423175
2023,62,0,0,387383
2023,60,0,0,522773
2023,65,0,0,393402
2023,71,0,0,410294
2023,29,0,0,467322
2023,33,55,52,0
2023,30,36,52,381702
2023,43,45,52,313152
2023,34,40,44,381702
2023,37,40,52,322577
2023,29,50,52,389593
2023,34,40,52,381702
2023,37,40,52,322577
2023,66,0,0,393402
2023,42,0,0,373366
2023,58,35,48,322181
2023,25,40,52,597506
2023,22,0,0,589441
2023,25,0,0,425322
2023,40,40,51,397687
2023,38,45,52,0
2023,28,40,52,467322
2023,67,15,52,338054
2023,58,40,52,350823
2023,68,0,0,308567
2023,20,40,35,995893
2023,66,40,52,378951
2023,46,0,0,382343
2023,43,0,0,373366
2023,43,50,52,0
2023,37,50,52,385387
2023,36,50,52,315791
2023,45,40,52,449673
2023,57,0,0,377514
2023,55,40,52,320245
2023,30,40,52,489596
2023,30,60,52,400435
2023,56,40,52,405582
2023,47,40,52,632352
2023,22,33,52,620220
2023,56,40,52,350823
2023,36,40,52,386947
2023,44,40,48,0
2023,21,50,52,0
2023,22,20,52,0
2023,40,40,52,0
2023,36,40,51,0
2023,43,0,0,0
2023,40,40,52,0
2023,52,0,0,0
2023,43,75,52,0
2023,41,0,0,0
2023,70,0,0,0
2023,24,40,52,0
2023,21,30,10,0
2023,22,0,0,0
2023,22,40,52,0
2023,34,35,52,0
2023,43,0,0,0
2023,41,35,52,0
2023,40,40,52,583676
2023,46,70,52,634120
2023,34,0,0,457994
2023,80,0,0,454024
2023,59,50,52,341161
2023,59,9,45,345799
2023,68,0,0,420435
2023,63,45,52,409099
2023,63,55,52,347576
2023,36,40,52,419964
2023,36,55,52,434918
2023,31,40,52,475824
2023,29,0,0,484462
2023,85,0,0,267078
2023,67,0,0,379342
2023,48,40,52,0
2023,49,40,52,0
2023,60,57,52,0
2023,33,37,52,0
2023,54,42,52,0
2023,62,40,52,0
2023,77,0,0,0
2023,79,0,0,0
2023,53,45,52,382831
2023,64,0,0,324445
2023,85,0,0,307442
2023,73,0,0,313578
2023,68,0,0,420435
2023,72,0,0,343881
2023,46,42,46,376300
2023,35,50,52,320488
2023,35,40,52,379231
2023,27,40,52,484462
2023,47,50,52,473781
2023,72,0,0,346618
2023,52,40,52,337517
2023,52,0,0,336387
2023,68,0,0,361134
2023,51,0,0,330637
2023,51,14,14,385878
2023,72,0,0,316074
2023,69,0,0,335865
2023,52,40,52,456794
2023,57,0,0,396933
2023,32,37,52,560017
2023,47,40,52,402282
2023,49,40,52,434530
2023,52,0,0,455077
2023,51,0,0,455077
2023,55,0,0,536449
2023,22,0,0,509171
2023,25,35,52,706812
2023,71,0,0,318742
2023,54,0,0,382831
2023,48,40,52,376300
2023,72,40,52,399036
2023,59,40,52,406163
2023,47,40,52,376300
2023,45,65,52,458845
2023,66,0,0,373328
2023,32,0,0,404760
2023,34,40,52,341894
2023,56,36,52,495519
2023,52,40,52,498692
2023,20,0,0,505150
2023,42,0,0,359040
2023,43,40,52,399126
2023,51,40,41,456794
2023,55,0,0,396933
2023,26,0,0,560012
2023,45,40,52,383812
2023,47,40,52,308726
2023,22,30,52,463360
2023,52,0,0,455077
2023,39,30,52,0
2023,20,40,52,0
2023,31,45,52,0
2023,29,40,52,0
2023,46,38,48,0
2023,40,32,52,0
2023,58,40,52,0
2023,42,40,52,0
2023,37,0,0,0
2023,47,52,52,0
2023,45,30,32,0
2023,33,55,52,0
2023,34,40,44,0
2023,27,40,52,0
2023,26,0,0,0
2023,25,45,50,0
2023,25,50,50,0
2023,58,45,50,0
2023,52,46,50,0
2023,35,40,52,0
2023,31,36,52,404760
2023,85,0,0,341148
2023,85,0,0,341544
2023,39,40,52,376818
2023,60,40,52,379590
2023,64,40,52,355546
2023,40,40,52,482599
2023,46,45,52,450317
2023,45,0,0,443546
2023,73,20,52,344442
2023,43,0,0,409491
2023,68,0,0,373328
2023,69,40,52,322528
2023,55,40,52,318172
2023,29,0,0,455006
2023,28,0,0,455006
2023,72,38,50,380424
2023,67,40,52,367584
2023,27,0,0,455006
2023,30,40,40,410361
2023,23,20,52,553248
2023,31,40,52,514827
2023,65,0,0,333213
2023,42,40,50,426713
2023,43,37,52,450544
2023,41,40,52,452342
2023,40,40,52,468403
2023,45,40,52,386181
2023,48,45,52,420562
2023,35,5,12,355389
2023,36,40,52,511541
2023,76,16,52,470220
2023,32,40,52,385417
2023,46,45,40,470647
2023,48,60,52,373328
2023,27,40,52,743107
2023,27,0,0,391909
2023,24,38,52,431840
2023,74,0,0,382204
2023,26,40,52,519299
2023,42,25,52,424466
2023,40,0,0,512319
2023,27,16,12,467992
2023,35,40,52,387502
2023,64,40,52,440450
2023,42,40,52,446484
2023,35,40,52,320488
2023,34,40,52,379231
2023,51,40,52,328026
2023,48,60,52,420562
2023,47,40,30,375392
2023,60,50,52,448077
2023,68,34,52,420930
2023,64,36,36,507894
2023,29,0,0,537576
2023,25,0,0,666764
2023,41,40,52,587795
2023,80,0,0,363856
2023,48,0,0,399105
2023,24,0,0,482999
2023,72,0,0,346618
2023,70,0,0,399036
2023,39,20,52,448893
2023,40,40,52,471002
2023,64,40,52,378003
2023,23,40,52,598966
2023,41,40,52,430110
2023,28,40,24,495933
2023,25,40,52,453962
2023,41,0,0,424466
2023,42,40,52,374489
2023,32,40,52,410361
2023,30,40,52,467654
2023,30,40,52,452710
2023,75,0,0,473963
2023,44,40,52,668181
2023,26,40,52,541855
2023,33,40,52,514827
2023,71,0,0,407638
2023,71,0,0,351755
2023,52,44,52,428683
2023,48,0,0,431098
2023,43,0,0,453150
2023,47,40,52,483785
2023,72,0,0,379342
2023,32,40,52,394700
2023,32,40,52,482584
2023,68,0,0,433706
2023,35,40,52,384442
2023,32,40,48,673718
2023,71,40,4,333508
2023,57,0,0,549844
2023,57,60,52,590561
2023,36,0,0,366098
2023,38,50,26,404695
2023,43,2,2,433666
2023,42,40,50,339691
2023,70,42,52,293546
2023,23,0,0,562385
2023,22,0,0,562385
2023,22,0,0,804423
2023,66,40,52,379494
2023,64,40,52,412356
2023,85,0,0,366752
2023,85,0,0,334015
2023,42,0,0,424466
2023,23,0,0,419868
2023,44,40,52,374489
2023,66,0,0,367584
2023,70,40,52,312065
2023,85,40,52,312065
2023,70,0,0,367584
2023,66,0,0,284179
2023,63,48,52,459262
2023,46,48,51,370139
2023,48,40,52,425959
2023,79,0,0,390925
2023,57,40,52,402956
2023,76,0,0,363856
2023,80,0,0,331377
2023,51,40,14,334851
2023,32,40,52,382397
2023,52,40,52,389424
2023,23,50,44,542600
2023,20,0,0,542600
2023,49,50,44,340995
2023,71,0,0,399036
2023,73,0,0,346618
2023,68,0,0,373328
2023,68,0,0,322528
2023,33,40,52,388485
2023,35,40,52,386178
2023,80,0,0,343864
2023,33,40,40,388485
2023,36,35,52,386178
2023,29,0,0,414878
2023,60,50,52,427806
2023,46,52,52,547019
2023,52,40,52,382831
2023,34,40,52,379231
2023,53,40,52,424306
2023,56,50,48,378563
2023,60,0,0,369841
2023,61,4,8,425896
2023,70,0,0,284179
2023,70,0,0,341721
2023,49,40,52,340995
2023,50,50,52,385878
2023,70,0,0,399036
2023,70,0,0,346618
2023,49,40,52,376300
2023,49,0,0,458845
2023,60,50,52,477450
2023,25,30,40,455006
2023,21,20,8,553248
2023,21,10,45,553248
2023,48,40,52,443546
2023,48,55,52,450317
2023,55,40,52,426689
2023,53,60,52,432095
2023,20,30,52,444101
2023,68,40,52,331266
2023,51,0,0,429832
2023,53,0,0,427683
2023,38,35,52,512596
2023,42,40,52,436012
2023,22,60,7,402061
2023,28,35,43,537107
2023,27,40,52,550304
2023,28,40,52,503731
2023,25,45,52,550304
2023,50,50,52,406113
2023,56,40,52,372108
2023,57,45,52,315659
2023,24,35,52,456158
2023,60,50,52,422829
2023,60,40,52,424427
2023,67,40,40,466529
2023,59,0,0,432694
2023,60,45,44,436972
2023,23,0,0,472269
2023,67,40,52,437260
2023,71,0,0,293546
2023,49,80,52,399812
2023,28,40,52,749022
2023,20,25,52,433532
2023,61,0,0,417181
2023,50,40,52,385428
2023,48,45,52,399105
2023,47,40,52,431098
2023,22,40,52,527605
2023,21,40,52,527605
2023,21,10,45,440593
2023,63,40,52,331065
2023,40,45,52,371531
2023,69,0,0,370072
2023,41,40,52,555608
2023,60,40,52,509299
2023,59,0,0,549844
2023,40,50,52,452342
2023,39,0,0,366098
2023,30,60,52,341894
2023,44,40,52,336804
2023,30,25,52,404760
2023,25,40,52,391909
2023,36,0,0,419756
2023,38,40,52,379818
2023,48,0,0,376300
2023,50,24,52,330637
2023,50,40,52,385878
2023,28,40,52,438337
2023,22,40,26,482999
2023,22,40,26,482999
2023,73,40,52,350727
2023,24,0,0,430061
2023,23,0,0,487264
2023,85,0,0,278259
2023,55,40,49,532213
2023,54,40,52,451483
2023,25,40,52,391909
2023,22,0,0,505150
