year,age,hours_per_week,weeks_worked,weight
2022,22,40,52,576584
2022,80,0,0,317173
2022,80,0,0,308755
2022,80,0,0,322906
2022,66,0,0,425032
2022,85,0,0,415241
2022,85,0,0,480801
2022,68,0,0,358723
2022,56,40,52,413380
2022,56,40,52,374550
2022,80,0,0,356586
2022,43,40,52,455016
2022,62,40,26,419591
2022,45,0,0,412172
2022,55,0,0,384703
2022,68,0,0,460816
2022,36,25,32,520239
2022,58,0,0,438710
2022,25,0,0,710618
2022,50,40,52,399130
2022,56,40,52,410768
2022,70,0,0,441209
2022,85,0,0,318604
2022,31,40,52,564235
2022,31,40,52,499107
2022,35,52,52,629982
2022,32,40,52,502007
2022,52,0,0,469671
2022,49,0,0,502635
2022,37,0,0,625587
2022,43,40,52,531286
2022,56,50,52,343835
2022,22,30,52,559392
2022,80,0,0,525645
2022,24,48,52,494408
2022,20,40,52,606319
2022,63,0,0,334989
2022,66,2,52,326451
2022,41,40,52,470548
2022,38,30,52,462038
2022,36,40,52,536739
2022,36,0,0,477645
2022,50,38,52,482786
2022,57,40,52,386498
2022,20,0,0,590916
2022,53,70,40,416101
2022,33,20,26,488758
2022,39,40,52,0
2022,44,0,0,0
2022,73,0,0,0
2022,59,20,16,0
2022,59,40,52,0
2022,57,0,0,0
2022,70,0,0,0
2022,36,40,52,0
2022,35,40,52,0
2022,44,0,0,0
2022,48,52,52,0
2022,37,0,0,0
2022,38,52,50,0
2022,67,24,52,384553
2022,67,25,20,366306
2022,60,40,52,371958
2022,65,0,0,335229
2022,46,55,52,383788
2022,49,50,52,370584
2022,45,40,52,370584
2022,49,50,36,383788
2022,63,40,52,366693
2022,60,0,0,383159
2022,22,20,52,592010
2022,20,45,16,481360
2022,80,0,0,296198
2022,80,0,0,343958
2022,22,0,0,0
2022,65,0,0,0
2022,24,20,52,0
2022,23,40,16,0
2022,47,40,52,0
2022,44,40,52,0
2022,50,20,24,0
2022,39,43,52,0
2022,41,0,0,0
2022,47,45,52,0
2022,43,40,52,0
2022,40,40,52,0
2022,54,40,52,0
2022,67,0,0,365795
2022,40,0,0,436107
2022,66,40,52,375463
2022,41,40,52,436107
2022,39,40,52,492378
2022,44,50,52,434082
2022,49,60,52,457386
2022,49,30,52,517306
2022,46,0,0,570090
2022,58,0,0,493954
2022,58,0,0,461218
2022,25,40,52,514409
2022,55,40,52,385790
2022,58,40,52,342239
2022,64,43,52,292316
2022,68,12,4,347634
2022,62,40,52,360803
2022,60,0,0,395381
2022,80,0,0,461651
2022,65,0,0,391936
2022,85,0,0,461651
2022,85,0,0,395014
2022,71,25,8,316583
2022,70,0,0,414211
2022,54,40,52,409199
2022,69,0,0,326451
2022,66,0,0,349255
2022,80,0,0,307368
2022,85,0,0,450318
2022,24,40,52,558760
2022,68,0,0,379820
2022,61,36,8,470616
2022,65,40,52,391936
2022,85,40,52,461651
2022,53,0,0,0
2022,85,0,0,0
2022,40,40,52,0
2022,46,60,52,0
2022,29,40,28,0
2022,22,40,28,0
2022,48,40,52,0
2022,38,0,0,0
2022,38,40,52,0
2022,34,40,52,0
2022,35,35,36,0
2022,35,40,52,0
2022,65,40,52,0
2022,40,30,52,0
2022,31,40,49,0
2022,27,20,52,0
2022,40,40,52,0
2022,31,0,0,486488
2022,32,40,52,550213
2022,57,0,0,381386
2022,59,45,52,396221
2022,73,0,0,344438
2022,80,0,0,308755
2022,29,40,52,533295
2022,31,0,0,465093
2022,39,0,0,487213
2022,43,40,52,532868
2022,80,0,0,445302
2022,85,0,0,395014
2022,70,32,52,316583
2022,36,60,52,490092
2022,33,40,52,499107
2022,74,0,0,323657
2022,75,0,0,305941
2022,42,28,52,455016
2022,42,50,52,436107
2022,64,0,0,334989
2022,64,40,52,326451
2022,58,50,52,343835
2022,62,30,40,371183
2022,35,40,52,561025
2022,37,40,52,499039
2022,60,30,52,372811
2022,58,40,52,411461
2022,80,0,0,345563
2022,80,0,0,297580
2022,74,0,0,318060
2022,59,0,0,413380
2022,64,40,52,443123
2022,36,28,52,452873
2022,73,28,52,342839
2022,53,50,52,386150
2022,46,45,52,385579
2022,22,12,4,544628
2022,27,40,52,475468
2022,59,33,52,493954
2022,80,0,0,0
2022,41,60,52,0
2022,41,40,52,0
2022,26,12,40,0
2022,32,52,52,0
2022,56,0,0,0
2022,31,40,48,0
2022,52,40,52,0
2022,64,40,52,243469
2022,63,40,52,301100
2022,71,0,0,314114
2022,70,0,0,357040
2022,68,30,36,361257
2022,67,0,0,323640
2022,44,40,52,314099
2022,44,40,52,356383
2022,21,40,44,396645
2022,71,0,0,280797
2022,72,0,0,292272
2022,50,40,52,364529
2022,45,40,52,337264
2022,46,40,52,359636
2022,22,20,16,461355
2022,53,40,52,406007
2022,48,30,30,344299
2022,44,50,52,0
2022,37,50,52,0
2022,28,50,52,0
2022,28,36,52,0
2022,53,35,52,325439
2022,56,46,52,364123
2022,29,40,52,393383
2022,51,45,52,364311
2022,38,27,52,342792
2022,67,30,26,312483
2022,65,40,52,269397
2022,52,40,52,345493
2022,54,45,52,357497
2022,21,20,12,431622
2022,80,0,0,253649
2022,76,0,0,285026
2022,64,30,52,299719
2022,66,70,52,269397
2022,31,40,52,0
2022,38,40,38,401260
2022,79,0,0,254818
2022,77,0,0,286339
2022,57,0,0,366019
2022,23,50,52,431622
2022,24,36,52,483748
2022,69,0,0,269397
2022,66,0,0,300801
2022,71,0,0,255277
2022,66,0,0,292489
2022,71,0,0,332643
2022,80,0,0,293888
2022,75,0,0,296484
2022,43,45,52,452981
2022,40,15,52,364711
2022,85,0,0,293888
2022,52,50,52,359144
2022,51,30,52,347085
2022,51,60,52,364529
2022,50,40,52,325633
2022,22,18,30,396645
2022,57,0,0,368206
2022,48,90,52,350099
2022,55,45,52,302672
2022,69,38,52,290688
2022,73,0,0,280905
2022,85,0,0,293019
2022,56,0,0,366019
2022,49,45,52,355587
2022,24,0,0,396978
2022,29,0,0,403906
2022,23,0,0,461355
2022,22,40,52,396645
2022,72,0,0,270664
2022,66,0,0,290688
2022,55,60,52,304067
2022,59,40,52,312809
2022,32,24,38,446665
2022,32,40,52,506971
2022,56,65,52,368206
2022,53,40,52,326978
2022,20,30,52,444336
2022,21,40,52,595562
2022,47,0,0,342720
2022,63,40,52,351659
2022,64,0,0,269475
2022,39,38,52,403109
2022,48,48,52,319656
2022,64,38,52,0
2022,60,0,0,0
2022,25,36,52,0
2022,30,40,52,0
2022,31,40,52,0
2022,28,40,52,0
2022,56,48,52,0
2022,30,48,52,0
2022,85,0,0,296484
2022,41,60,52,462081
2022,59,35,36,321324
2022,58,0,0,309051
2022,64,60,52,353984
2022,59,40,26,354669
2022,48,25,35,334648
2022,61,0,0,302667
2022,63,40,52,353984
2022,75,60,21,313480
2022,20,40,30,453034
2022,45,0,0,338818
2022,64,20,8,351659
2022,58,12,20,325033
2022,55,47,52,323542
2022,28,40,48,466267
2022,69,20,3,291148
2022,70,50,20,331117
2022,47,44,52,333113
2022,70,0,0,290931
2022,51,40,52,357497
2022,57,0,0,302672
2022,61,0,0,302295
2022,80,0,0,243894
2022,65,30,36,302187
2022,61,40,52,257199
2022,80,0,0,252580
2022,80,0,0,253649
2022,78,0,0,293888
2022,74,0,0,357040
2022,75,0,0,254818
2022,72,0,0,292272
2022,53,40,52,359144
2022,54,40,52,309051
2022,52,0,0,305537
2022,59,40,52,311374
2022,20,0,0,621091
2022,37,44,47,482154
2022,56,45,52,312809
2022,62,0,0,304062
2022,80,0,0,245018
2022,29,40,26,395432
2022,30,40,52,345238
2022,65,40,52,292489
2022,25,40,52,395432
2022,63,40,49,268240
2022,59,40,51,309051
2022,54,40,45,359144
2022,53,0,0,436209
2022,55,40,52,323542
2022,50,40,40,325633
2022,51,0,0,345493
2022,54,40,52,357497
2022,47,55,52,397891
2022,53,40,52,401413
2022,20,25,52,1009050
2022,39,36,52,494691
2022,77,0,0,245018
2022,53,50,52,325478
2022,59,40,52,302672
2022,31,50,52,493956
2022,42,40,52,461427
2022,42,56,52,0
2022,44,48,52,0
2022,41,0,0,0
2022,33,60,52,0
2022,35,45,52,0
2022,34,40,52,0
2022,24,40,52,0
2022,32,40,52,0
2022,47,45,52,370074
2022,52,0,0,364692
2022,75,0,0,283011
2022,55,0,0,382669
2022,42,40,52,603396
2022,43,40,52,454915
2022,71,0,0,301883
2022,60,0,0,339133
2022,37,40,52,0
2022,40,40,52,0
2022,71,0,0,355403
2022,69,40,52,361257
2022,72,0,0,355403
2022,78,70,52,254818
2022,56,40,51,309051
2022,39,40,52,434035
2022,23,16,36,433611
2022,24,40,52,468415
2022,58,52,52,364340
2022,55,0,0,323542
2022,29,40,52,393618
2022,31,0,0,343655
2022,63,50,52,353984
2022,62,31,26,320619
2022,23,40,13,396645
2022,24,36,36,461355
2022,56,50,52,309051
2022,58,35,52,321324
2022,29,0,0,468415
2022,43,0,0,0
2022,42,48,52,0
2022,46,45,52,0
2022,70,0,0,0
2022,49,35,16,0
2022,44,28,52,0
2022,64,0,0,352360
2022,63,0,0,345731
2022,67,0,0,291148
2022,34,40,52,454099
2022,28,0,0,545691
2022,60,40,52,303688
2022,64,40,52,269897
2022,68,0,0,298647
2022,67,35,20,291148
2022,29,50,52,405767
2022,34,40,52,373105
2022,56,40,52,319850
2022,60,40,52,354692
2022,57,40,52,353043
2022,48,48,45,351712
2022,46,45,52,331803
2022,40,45,52,459962
2022,35,45,20,401260
2022,32,40,52,476447
2022,33,30,52,493956
2022,56,40,52,312809
2022,57,50,52,304067
2022,80,0,0,253649
2022,78,0,0,402905
2022,36,45,36,344576
2022,36,40,52,384962
2022,73,0,0,331117
2022,72,0,0,279616
2022,48,44,52,0
2022,31,0,0,0
2022,49,40,52,0
2022,49,40,52,0
2022,66,0,0,290688
2022,67,0,0,289355
2022,69,0,0,300801
2022,39,40,52,365408
2022,60,0,0,367644
2022,62,25,52,306311
2022,60,43,52,307722
2022,52,0,0,305537
2022,52,0,0,325478
2022,26,38,52,514753
2022,68,0,0,290688
2022,68,0,0,302187
2022,35,0,0,465831
2022,51,13,52,345493
2022,31,0,0,444617
2022,53,0,0,328640
2022,85,0,0,296484
2022,41,0,0,356383
2022,20,21,52,461355
2022,25,40,52,393618
2022,22,12,52,396645
2022,59,36,38,364340
2022,51,25,8,325633
2022,44,38,36,364711
2022,46,45,52,357225
2022,76,0,0,245018
2022,80,0,0,253744
2022,33,54,52,0
2022,32,25,52,0
2022,28,30,52,0
2022,34,45,52,0
2022,69,25,6,0
2022,85,0,0,0
2022,80,0,0,0
2022,59,0,0,0
2022,24,20,44,0
2022,22,40,52,0
2022,20,40,12,0
2022,26,40,20,0
2022,44,40,52,0
2022,42,40,46,0
2022,40,40,52,0
2022,21,20,52,0
2022,44,80,52,0
2022,85,0,0,309834
2022,72,0,0,269775
2022,30,40,52,404792
2022,33,50,52,365648
2022,43,45,52,441113
2022,25,65,50,547695
2022,28,37,52,494358
2022,59,0,0,290680
2022,80,0,0,280118
2022,73,0,0,317998
2022,59,32,52,373913
2022,57,33,39,389973
2022,80,0,0,234231
2022,28,43,52,477425
2022,28,40,52,477425
2022,65,0,0,288883
2022,61,10,22,322809
2022,61,50,47,295530
2022,33,30,52,428968
2022,34,30,52,416838
2022,25,40,52,429754
2022,33,30,12,395161
2022,75,0,0,234231
2022,62,35,34,322037
2022,37,40,50,559910
2022,60,40,52,355997
2022,39,40,52,559910
2022,25,40,52,580613
2022,71,0,0,286665
2022,26,40,52,647936
2022,40,0,0,572977
2022,42,50,52,343839
2022,37,50,52,369709
2022,21,40,52,629968
2022,56,0,0,351517
2022,65,24,52,280901
2022,33,40,52,358322
2022,33,5,12,331560
2022,30,45,52,604664
2022,40,48,52,0
2022,41,40,52,0
2022,20,36,13,0
2022,47,38,52,0
2022,51,50,52,0
2022,40,50,52,0
2022,35,0,0,0
2022,31,20,52,0
2022,24,40,34,0
2022,33,40,49,0
2022,31,0,0,0
2022,50,25,52,0
2022,55,40,52,0
2022,28,40,52,0
2022,25,40,52,0
2022,51,35,52,0
2022,69,35,52,0
2022,66,0,0,0
2022,35,36,52,0
2022,79,24,44,245018
2022,55,40,52,304067
2022,59,0,0,323542
2022,71,0,0,331117
2022,36,50,52,465831
2022,40,48,52,540996
2022,24,40,52,444336
2022,23,30,20,595562
2022,56,0,0,307634
2022,55,40,52,319850
2022,31,0,0,504646
2022,56,12,7,364340
2022,58,99,52,319850
2022,60,35,52,334585
2022,49,45,52,361292
2022,75,0,0,253744
2022,68,0,0,290688
2022,69,0,0,298647
2022,24,0,0,463481
2022,25,36,52,395432
2022,56,40,52,302672
2022,54,40,40,325478
2022,20,40,52,595562
2022,58,15,52,302672
2022,36,55,52,0
2022,36,50,52,0
2022,54,0,0,0
2022,64,44,52,0
2022,77,0,0,243894
2022,74,34,50,269423
2022,78,0,0,295124
2022,59,0,0,353043
2022,59,0,0,354669
2022,53,40,52,364529
2022,50,40,52,325633
2022,34,40,52,371394
2022,60,40,52,306824
2022,80,0,0,291675
2022,39,40,52,394657
2022,80,0,0,252580
2022,70,0,0,312673
2022,69,0,0,322156
2022,31,40,52,518448
2022,33,40,52,452279
2022,36,40,52,342996
2022,36,50,52,383196
2022,72,0,0,280797
2022,68,0,0,313923
2022,57,0,0,321324
2022,78,0,0,286339
2022,27,40,52,469167
2022,22,40,26,475353
2022,20,40,52,475353
2022,68,20,52,289355
2022,40,40,52,459311
2022,38,40,52,492422
2022,37,40,52,392847
2022,46,40,52,355587
2022,51,40,52,399572
2022,51,40,52,404145
2022,63,32,12,268659
2022,32,60,52,474262
2022,71,0,0,255277
2022,59,40,43,311374
2022,63,0,0,286831
2022,62,40,52,332984
2022,59,40,52,325033
2022,60,0,0,332984
2022,56,0,0,325033
2022,80,0,0,293019
2022,44,0,0,0
2022,41,40,52,0
2022,78,0,0,253744
2022,54,45,52,326978
2022,53,40,52,306945
2022,71,0,0,332643
2022,59,0,0,325033
2022,47,40,28,338818
2022,50,40,52,366208
2022,71,0,0,332643
2022,57,0,0,325033
2022,80,0,0,253649
2022,80,0,0,285026
2022,51,40,52,357497
2022,45,40,52,333113
2022,44,40,52,411345
2022,46,40,52,318190
2022,21,40,52,555506
2022,33,40,52,373105
2022,58,40,52,319850
2022,55,40,52,307634
2022,44,40,52,0
2022,45,0,0,0
2022,23,0,0,0
2022,20,1,4,0
2022,31,40,52,0
2022,29,20,52,0
2022,40,40,52,0
2022,41,40,52,0
2022,36,0,0,0
2022,38,40,52,0
2022,77,0,0,0
2022,71,12,52,279404
2022,70,0,0,280692
2022,71,0,0,269672
2022,61,40,42,321328
2022,67,40,42,258723
2022,50,40,12,323901
2022,23,0,0,380929
2022,85,0,0,280118
2022,50,35,49,350086
2022,38,24,52,472912
2022,35,40,52,445323
2022,51,0,0,312732
2022,52,40,52,350086
2022,47,50,52,321388
2022,46,40,52,306991
2022,49,25,46,321388
2022,52,0,0,344914
2022,42,70,52,379190
2022,43,40,52,379190
2022,60,40,32,321328
2022,60,40,52,307177
2022,26,29,20,434911
2022,29,40,52,449856
2022,44,40,12,319915
2022,45,40,52,305583
2022,20,10,24,464582
2022,66,0,0,300102
2022,73,0,0,317998
2022,71,0,0,297511
2022,77,0,0,332012
2022,30,50,52,0
2022,30,40,52,0
2022,55,40,52,0
2022,56,40,52,0
2022,38,55,52,0
2022,40,15,52,0
2022,51,0,0,0
2022,48,40,52,0
2022,23,48,52,442395
2022,41,40,50,350328
2022,42,40,52,397489
2022,55,40,52,348889
2022,59,0,0,339139
2022,30,20,52,771754
2022,73,0,0,396396
2022,60,40,24,395603
2022,57,40,52,393764
2022,51,40,52,363193
2022,44,40,52,415266
2022,37,0,0,392759
2022,47,40,51,402965
2022,56,40,51,362523
2022,22,15,40,444433
2022,42,0,0,406777
2022,44,48,52,398428
2022,60,0,0,455899
2022,80,0,0,361539
2022,44,0,0,399320
2022,50,0,0,556150
2022,32,0,0,497574
2022,34,45,52,578247
2022,69,0,0,430764
2022,53,0,0,539355
2022,29,40,52,901500
2022,58,0,0,382669
2022,20,0,0,496986
2022,58,0,0,382669
2022,54,40,52,385629
2022,71,0,0,506574
2022,49,40,52,554706
2022,40,40,52,625720
2022,38,40,52,668058
2022,37,0,0,554843
2022,59,40,52,406730
2022,42,0,0,513015
2022,63,40,52,270306
2022,61,0,0,373177
2022,23,48,52,495587
2022,22,0,0,664256
2022,75,0,0,421423
2022,67,0,0,376217
2022,69,0,0,348526
2022,31,40,52,427605
2022,29,40,30,630483
2022,62,0,0,435494
2022,59,0,0,455872
2022,28,14,2,692956
2022,25,24,52,692956
2022,68,0,0,301854
2022,64,15,52,335830
2022,29,40,52,593593
2022,80,0,0,330681
2022,42,40,26,815229
2022,57,40,52,343117
2022,58,40,52,356742
2022,85,0,0,329165
2022,39,40,52,503431
2022,48,40,52,475531
2022,48,50,52,496651
2022,21,40,52,604510
2022,68,0,0,301854
2022,61,0,0,374896
2022,58,40,52,408237
2022,58,40,52,362523
2022,25,16,13,452569
2022,46,22,52,382251
2022,46,40,52,396601
2022,47,0,0,368377
2022,44,40,52,565678
2022,29,40,52,522443
2022,25,40,52,505087
2022,39,50,52,481878
2022,43,50,52,458791
2022,47,30,52,377898
2022,48,50,52,402965
2022,33,50,52,580911
2022,67,0,0,640680
2022,31,40,52,0
2022,33,24,52,0
2022,30,40,48,0
2022,30,35,52,0
2022,46,40,52,0
2022,39,40,52,0
2022,38,52,52,0
2022,21,20,52,0
2022,27,50,52,0
2022,27,40,52,0
2022,39,40,40,0
2022,36,50,52,0
2022,42,65,52,0
2022,42,40,40,0
2022,59,0,0,0
2022,52,40,52,0
2022,79,0,0,0
2022,67,0,0,0
2022,67,0,0,0
2022,58,40,44,0
2022,24,0,0,0
2022,21,40,52,0
2022,41,40,52,0
2022,44,65,52,0
2022,52,0,0,0
2022,70,0,0,0
2022,62,0,0,0
2022,59,0,0,0
2022,58,40,52,0
2022,59,60,52,0
2022,31,48,52,0
2022,27,40,52,0
2022,55,37,52,0
2022,54,0,0,0
2022,50,0,0,0
2022,64,40,52,0
2022,44,40,52,0
2022,22,30,52,0
2022,63,0,0,0
2022,54,40,52,363020
2022,59,40,52,337583
2022,65,0,0,322730
2022,61,0,0,337578
2022,80,0,0,317901
2022,62,40,52,374896
2022,62,0,0,395603
2022,50,0,0,411695
2022,51,40,52,340779
2022,57,37,52,347289
2022,22,8,50,495587
2022,63,36,52,390422
2022,49,38,52,376165
2022,20,8,10,442395
2022,60,0,0,406364
2022,56,40,52,360860
2022,22,48,12,442395
2022,65,0,0,478881
2022,24,16,50,603676
2022,73,0,0,311868
2022,80,0,0,348034
2022,68,0,0,401077
2022,67,0,0,359314
2022,54,40,52,574179
2022,24,0,0,575967
2022,49,0,0,397424
2022,79,0,0,319366
2022,80,0,0,284209
2022,59,50,52,347289
2022,57,25,52,337583
2022,30,40,52,495900
2022,30,40,52,562854
2022,67,40,52,350132
2022,61,40,52,343215
2022,56,40,52,344698
2022,51,40,52,340779
2022,65,0,0,335496
2022,59,0,0,337583
2022,39,40,44,440178
2022,67,0,0,402925
2022,53,0,0,447713
2022,79,15,52,370979
2022,67,40,52,415390
2022,34,40,52,550930
2022,32,50,52,0
2022,32,0,0,0
2022,44,40,52,0
2022,42,40,52,0
2022,50,42,52,0
2022,66,0,0,0
2022,53,40,52,0
2022,36,40,52,0
2022,36,25,52,0
2022,34,45,52,0
2022,67,1,50,301485
2022,71,45,52,464586
2022,51,40,52,314023
2022,51,46,52,294784
2022,73,0,0,246292
2022,66,0,0,290214
2022,63,55,52,332033
2022,68,0,0,345352
2022,40,0,0,443145
2022,33,40,52,474385
2022,63,40,40,276736
2022,77,0,0,267512
2022,73,0,0,270368
2022,60,45,52,340639
2022,62,40,52,306504
2022,71,0,0,270368
2022,57,60,52,329781
2022,50,40,52,323599
2022,34,10,12,430416
2022,38,60,52,463051
2022,46,0,0,268096
2022,49,40,52,343071
2022,57,40,52,308593
2022,63,40,52,289170
2022,57,40,52,348295
2022,50,40,52,383741
2022,22,32,32,964626
2022,35,40,52,424981
2022,62,0,0,385126
2022,74,40,52,369700
2022,47,40,41,330658
2022,50,40,52,389920
2022,80,0,0,244721
2022,63,0,0,289170
2022,57,24,45,312155
2022,40,36,51,342263
2022,39,65,52,368014
2022,35,40,52,329406
2022,42,40,52,301654
2022,41,45,44,342263
2022,61,0,0,294667
2022,80,0,0,392268
2022,36,0,0,555073
2022,30,25,26,436107
2022,45,40,52,357202
2022,23,40,20,420093
2022,24,0,0,488629
2022,23,20,20,420093
2022,21,0,0,549824
2022,80,20,52,284737
2022,51,40,50,385509
2022,50,50,52,389920
2022,74,37,42,358442
2022,75,0,0,340257
2022,50,0,0,437573
2022,37,24,52,329406
2022,37,50,52,368014
2022,63,0,0,338400
2022,69,20,24,356036
2022,66,45,42,290214
2022,25,50,52,445117
2022,28,40,52,389690
2022,35,25,6,369709
2022,41,0,0,406435
2022,49,49,52,397679
2022,33,45,50,404792
2022,62,45,36,342128
2022,41,40,36,437546
2022,55,40,47,0
2022,55,35,52,0
2022,42,40,50,0
2022,40,0,0,0
2022,44,40,52,0
2022,42,40,20,0
2022,20,50,14,0
2022,56,35,52,0
2022,54,35,52,0
2022,50,40,52,0
2022,49,0,0,0
2022,28,40,52,0
2022,52,25,52,0
2022,21,0,0,0
2022,51,40,52,0
2022,51,0,0,0
2022,34,25,44,0
2022,45,40,52,0
2022,42,40,52,0
2022,30,40,52,0
2022,63,0,0,0
2022,78,40,52,0
2022,57,50,50,0
2022,29,36,36,0
2022,32,40,52,0
2022,44,40,52,430795
2022,43,0,0,407410
2022,54,60,52,330086
2022,69,0,0,298548
2022,30,40,52,424789
2022,30,40,52,482141
2022,65,40,2,355824
2022,57,40,52,353407
2022,26,40,52,540993
2022,28,40,52,473276
2022,79,0,0,279494
2022,39,40,22,412777
2022,66,40,52,258569
2022,59,0,0,295269
2022,58,0,0,318904
2022,64,0,0,389297
2022,43,60,52,348446
2022,54,40,52,387901
2022,61,50,52,320369
2022,64,40,50,303606
2022,23,40,52,417917
2022,23,40,12,417917
2022,20,30,52,570275
2022,24,0,0,630393
2022,67,50,52,343564
2022,65,0,0,307789
2022,70,0,0,348683
2022,41,0,0,433283
2022,50,47,52,378952
2022,42,32,52,394811
2022,60,40,52,320369
2022,36,40,52,377057
2022,38,40,52,460652
2022,39,50,52,375328
2022,41,65,52,430795
2022,24,40,52,488337
2022,58,40,52,293915
2022,59,40,22,292650
2022,28,40,47,542359
2022,33,40,52,499696
2022,27,40,52,641624
2022,66,40,52,299923
2022,77,0,0,243454
2022,46,20,52,0
2022,37,40,52,0
2022,34,0,0,0
2022,30,40,52,0
2022,29,30,52,0
2022,56,0,0,0
2022,50,40,52,0
2022,73,0,0,0
2022,32,40,52,0
2022,32,40,52,0
2022,44,40,52,0
2022,41,36,52,0
2022,31,40,52,0
2022,39,45,52,0
2022,45,40,52,327437
2022,48,20,20,339729
2022,66,40,52,343564
2022,50,0,0,381753
2022,33,50,52,482141
2022,32,15,52,424789
2022,72,0,0,386711
2022,63,20,39,331835
2022,58,50,52,353407
2022,24,25,52,568280
2022,49,50,52,341294
2022,63,40,52,330313
2022,43,30,52,346848
2022,42,40,52,430795
2022,68,0,0,309207
2022,85,0,0,283262
2022,20,40,52,414274
2022,22,40,52,464304
2022,23,39,8,414274
2022,66,45,52,392928
2022,26,44,10,1364077
2022,23,20,52,605319
2022,39,40,52,364801
2022,44,60,52,0
2022,43,52,52,0
2022,34,45,52,0
2022,43,40,52,0
2022,49,40,52,0
2022,20,29,12,0
2022,44,0,0,432780
2022,43,48,52,469264
2022,56,65,52,387953
2022,45,0,0,361100
2022,23,40,52,500846
2022,21,40,50,623831
2022,20,40,52,500846
2022,78,0,0,308229
2022,42,50,52,484630
2022,44,40,52,433405
2022,21,42,52,568280
2022,20,35,50,568280
2022,67,0,0,345146
2022,45,40,52,370575
2022,47,0,0,349597
2022,61,40,52,324225
2022,64,40,52,405814
2022,23,0,0,629812
2022,57,48,52,306994
2022,50,40,52,323406
2022,62,40,52,319975
2022,60,0,0,320369
2022,48,40,11,371712
2022,49,40,52,331171
2022,24,40,52,411348
2022,20,18,10,354646
2022,80,0,0,393246
2022,51,0,0,356124
2022,32,35,52,477975
2022,57,16,49,298859
2022,58,45,52,290507
2022,35,40,52,413916
2022,69,30,52,258569
2022,36,36,52,472630
2022,51,40,52,364022
2022,55,40,52,337004
2022,44,60,52,484630
2022,66,15,52,288711
2022,65,0,0,277724
2022,57,50,16,290507
2022,60,40,52,290145
2022,42,40,52,783949
2022,40,0,0,471348
2022,32,48,52,406493
2022,80,0,0,291922
2022,76,0,0,331401
2022,28,35,52,416638
2022,28,43,52,427528
2022,71,0,0,243893
2022,71,0,0,257408
2022,27,40,52,524683
2022,23,40,12,726053
2022,32,35,52,406493
2022,31,40,50,549376
2022,36,0,0,518831
2022,36,55,52,488563
2022,34,40,52,531710
2022,73,0,0,270207
2022,68,0,0,276451
2022,71,0,0,257408
2022,36,40,52,505682
2022,34,45,52,470042
2022,49,40,52,361100
2022,85,0,0,283262
2022,77,0,0,280782
2022,74,0,0,341118
2022,67,0,0,452384
2022,80,0,0,337170
2022,33,40,52,0
2022,32,40,52,0
2022,26,40,52,0
2022,28,32,40,0
2022,40,40,52,0
2022,45,40,52,0
2022,37,40,52,0
2022,33,55,52,0
2022,32,40,28,0
2022,31,40,42,0
2022,49,45,52,0
2022,48,33,52,0
2022,22,15,36,0
2022,26,32,52,0
2022,33,40,52,0
2022,33,40,46,0
2022,64,45,52,0
2022,64,14,20,0
2022,40,40,52,0
2022,28,40,13,0
2022,31,0,0,0
2022,41,40,40,0
2022,39,40,52,0
2022,68,0,0,278164
2022,69,12,52,285329
2022,80,0,0,298126
2022,61,0,0,293141
2022,61,0,0,316675
2022,66,0,0,278164
2022,66,20,48,285329
2022,65,0,0,0
2022,54,0,0,0
2022,50,40,52,0
2022,58,40,52,0
2022,58,65,52,0
2022,55,30,52,0
2022,34,45,52,356466
2022,40,45,50,301474
2022,49,55,52,323708
2022,47,50,52,345180
2022,42,20,52,342058
2022,49,50,52,345180
2022,76,0,0,279951
2022,77,0,0,299500
2022,31,0,0,329842
2022,44,40,52,600003
2022,52,0,0,413592
2022,75,0,0,348034
2022,65,20,8,324730
2022,54,40,52,406574
2022,63,40,52,299179
2022,41,40,52,505229
2022,40,40,52,406777
2022,60,40,52,357600
2022,55,0,0,412568
2022,54,20,52,0
2022,56,40,52,0
2022,58,40,52,0
2022,50,33,52,0
2022,23,32,52,0
2022,33,40,52,0
2022,31,40,52,0
2022,30,40,52,785684
2022,28,0,0,617187
2022,53,40,52,364692
2022,53,40,50,342349
2022,45,60,42,390481
2022,46,60,44,368377
2022,73,0,0,313185
2022,67,0,0,350132
2022,29,40,52,452569
2022,28,40,52,441042
2022,29,40,35,452569
2022,26,50,52,569598
2022,56,50,32,337583
2022,62,40,52,337163
2022,46,10,52,384012
2022,46,20,52,398428
2022,64,60,52,271552
2022,67,40,52,350132
2022,85,0,0,326816
2022,80,0,0,319366
2022,40,45,52,514649
2022,39,45,52,647608
2022,22,20,16,674438
2022,63,0,0,271552
2022,55,50,52,348889
2022,53,55,52,342349
2022,38,45,52,557378
2022,53,45,52,507222
2022,54,10,52,490191
2022,52,0,0,363193
2022,69,0,0,324730
2022,76,0,0,348034
2022,66,40,52,324730
2022,61,40,52,338716
2022,24,50,50,444433
2022,26,40,26,452569
2022,80,0,0,330681
2022,79,0,0,284209
2022,77,0,0,319366
2022,23,40,50,686349
2022,23,40,52,612392
2022,64,0,0,374563
2022,56,40,52,374563
2022,80,0,0,327786
2022,80,0,0,330681
2022,50,45,52,408447
2022,72,0,0,301883
2022,70,0,0,286033
2022,47,50,52,382259
2022,46,0,0,383644
