Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2095,0.5779700591325391,0.35782826835167936,0.010755397281527593,0.04797153297948779,2.2012926226479728,1.880906667652004,1.5867262388775036,0.29418042877450046,1.0242773062841146,0.6145663837704691,0.4097109225136455,0.039857579810835826,0.01,0.04467807776014014,1.0014344314624564,0.11319033482902979,0.00602791315941946,0.5523475861088759,0.3797755909973037,0.02154347166792074,0.0458448322707584,1.4170506214781602,1.6640901896137934,1.0196847667341244,0.644405422879669,0.6622764245733926,0.39736585474403574,0.2649105698293569,0.046985400877486365,0.01,0.054772521177981884,0.9017313304362169,0.10212645592604658,0.005889304017449146
2096,0.5781366716120104,0.3577280028559558,0.010748581078681207,0.047985362381128646,2.203649554660075,1.8816441065449785,1.5888105883157895,0.29283351822918907,1.0247316105738091,0.6148389663442858,0.4098926442295233,0.039848360420623986,0.01,0.04466988760999499,1.002003864997199,0.11325282406462425,0.006029462653295341,0.552374925608597,0.37972914364414373,0.02154815898275962,0.04584710188172436,1.4175752000832973,1.664194933381724,1.0201765881364149,0.6440183452453092,0.6623310199114706,0.3973986119468825,0.2649324079645881,0.04698411159237594,0.01,0.05477110422601528,0.9018862592319838,0.10214485345129307,0.005889573950943585
2097,0.578305294631812,0.3576393538805655,0.010738381970485392,0.047999358606742315,2.2058526521908126,1.882344691787556,1.5907506185265077,0.2915940732610483,1.0251700561071746,0.615102033664305,0.41006802244286955,0.039841197225895755,0.01,0.04466333421899961,1.0025445390934133,0.11331414511744016,0.006031074947219393,0.5524086148893267,0.37969354422165846,0.021547761565810675,0.045849898483074865,1.4180158404497452,1.6642913332540366,1.0205857817530073,0.6437055515010293,0.6623834311612294,0.3974300586967378,0.26495337246449163,0.04698440752493349,0.01,0.0547711017541829,0.902025823266542,0.10216314034740122,0.00588993807100083
2098,0.5784756606179968,0.35756152932806184,0.010724633067389307,0.04801349945404262,2.2079159759878215,1.8830124257181975,1.5925591490128193,0.2904532767053781,1.0255947116250033,0.6153568269750023,0.410237884650001,0.039835857495990626,0.01,0.04465822801595689,1.0030581377755146,0.11337352478371922,0.006032742553208546,0.5524482321965197,0.3796678648999128,0.021541896419689482,0.04585318707358664,1.4183855725213312,1.6643827521700443,1.0209247133493062,0.643458038820738,0.6624347652867082,0.39746085917202506,0.26497390611468313,0.0469860210765038,0.01,0.054772275734877536,0.9021515222035452,0.10218055295064946,0.005890387414298037
2099,0.5786427064148267,0.3574897370790873,0.010706628915179928,0.04802736468823891,2.2098620167300096,1.8836434838487992,1.594257660070575,0.28938582377822425,1.0260072610990572,0.6156043566594346,0.4104029044396226,0.039831741840685705,0.01,0.04465403257324084,1.0035492680497247,0.11342967766225917,0.006034400469004032,0.5524881282240005,0.3796466618178306,0.021529773506711737,0.045856498767323325,1.4187026410280705,1.6644615237204683,1.0212111410417877,0.6432503826786806,0.6624858333104714,0.39749149998628297,0.2649943333241884,0.04698841245399357,0.01,0.05477406275155565,0.9022670553231593,0.10219588557706784,0.005890852729963038
2100,0.5788053951862161,0.35742210362497745,0.010684382063842646,0.04804086825600225,2.2117209444452945,1.8842471010762674,1.595876009762434,0.28837109131383326,1.0264082244714334,0.6158449346828604,0.41056328978857304,0.03982825406260923,0.01,0.04465031272826776,1.0040213557667865,0.11348197051091334,0.00603602572669484,0.5525265129352169,0.37962762196770167,0.021511093292378658,0.045859684995590774,1.4189886522806212,1.6645314355151435,1.0214666998482689,0.6430647356668746,0.6625365873872536,0.3975219524323523,0.26501463495490135,0.04699105198796806,0.01,0.05477601281307078,0.9023749913878416,0.10220846452868017,0.005891306082661607
2101,0.578963906813864,0.357357737979098,0.010657880939446654,0.048054025087390394,2.213523218865017,1.8848356905114696,1.5974444402420267,0.28739125026944284,1.02679796437165,0.6160787786229903,0.41071918574865973,0.03982483579278036,0.01,0.04464668676443324,1.0044771901378216,0.11353029561173537,0.006037608801278475,0.5525629261764273,0.3796096000819196,0.02148568425189007,0.04586270756707089,1.4192647221837758,1.6645996199545268,1.021712616168322,0.6428870037862047,0.6625868433590892,0.39755210601545365,0.2650347373436356,0.04699344825527656,0.01,0.05477773883499105,0.9024772985864526,0.10221807533046079,0.0058917343546419
2102,0.5791178676246321,0.3572952887481216,0.010628068708503628,0.04806680416632521,2.21530049275355,1.8854208565617645,1.5989943748740323,0.2864264816877321,1.027176863132529,0.6163061178795177,0.41087074525301137,0.039820882649199085,0.01,0.044642729691866945,1.0049199023329936,0.11357583872916376,0.006039133437538785,0.5525962936098113,0.3795909384259452,0.021454534128235392,0.04586547731253318,1.4195522121425304,1.6646717780746791,1.0219703687430302,0.6427014093316489,0.6626364056658336,0.39758184339950026,0.26505456226633334,0.046995085712646656,0.01,0.05477882115758388,0.9025761622159497,0.10222570183249649,0.005892117475618496
2103,0.5792690250427142,0.35723599619413143,0.010596195617366272,0.048079350524874526,2.217057657610163,1.8860087344835585,1.6005305451412553,0.2854781893423033,1.027545187448179,0.6165271124689076,0.4110180749792713,0.03981637410249335,0.01,0.04463846112530395,1.0053490206802311,0.11361959700379562,0.006040617427781857,0.5526285520937744,0.3795731828935389,0.021419181654996608,0.04586815498822973,1.4198548519793495,1.6647545682011538,1.0222438773874538,0.6425106908136999,0.6626849576531595,0.39761097459189576,0.26507398306126373,0.04699591693633187,0.01,0.05477927391700846,0.9026710696262599,0.10223227954335731,0.00589247530363691
2104,0.5794174181338149,0.35718050997890705,0.010563031165424216,0.04809166741141281,2.218777853146271,1.8865926907973072,1.602035735064703,0.2845569557326043,1.0279035301359465,0.6167421180815682,0.4111614120543783,0.0398116290716167,0.01,0.044634092395568016,1.0057627655206758,0.11366208086052612,0.006042067696187195,0.5526604408636973,0.3795573574655115,0.021381078838161975,0.04587080195370752,1.4201637410364891,1.6648466506941122,1.0225242384745237,0.6423224122195884,0.6627325042699425,0.3976395025619655,0.26509300170797695,0.04699614775312095,0.01,0.05477927324683976,0.9027607916180915,0.1022383882216573,0.0058928191587763155
2105,0.5795621610054346,0.357127854400572,0.010529624907085304,0.048103681314788066,2.2204677094680285,1.8871729230543657,1.6035162706272001,0.28365665242716553,1.028252398068047,0.6169514388408284,0.4113009592272185,0.0398065026291989,0.01,0.04462949981695116,1.006162327437036,0.11370328650887152,0.006043472033958266,0.5526910823080179,0.3795424491181401,0.021341831013750687,0.04587334537975138,1.4204851540964663,1.664948062986295,1.0228176846135972,0.6421303783726977,0.6627791158047817,0.397667469482869,0.26511164632191264,0.0469956236017918,0.01,0.05477867804767059,0.9028463023234429,0.10224409325353256,0.005893137098925923
2106,0.5797015138062797,0.35707635640060564,0.010497411968861316,0.048115247835274495,2.2221334725610156,1.8877473852498607,1.6049782296359818,0.2827691556138789,1.0285920715417223,0.6171552429250337,0.4114368286166886,0.03980082475140259,0.01,0.04462452731097405,1.006549385827513,0.1137430861313804,0.0060448088097811645,0.5527185151554204,0.3795265531499103,0.021303250356688383,0.045875622487282386,1.4208240324979933,1.665055508688511,1.0231292009033166,0.6419263077851944,0.662824719324461,0.3976948315946766,0.26512988772978435,0.04699419398834614,0.01,0.05477732812151503,0.9029289281157182,0.10224926710274743,0.005893405694180167
2107,0.5798361080236157,0.3570265011086793,0.010468979015122948,0.048126419390051675,2.223771717236527,1.8883158615071378,1.6064182314391156,0.28189763006802226,1.0289224763290183,0.6173534857974112,0.41156899053160706,0.0397947027888322,0.01,0.04461926229093202,1.0069236599112832,0.11378192097003584,0.006046086798754828,0.5527435102688641,0.3795103019897297,0.021267999191388484,0.04587769726071674,1.4211780924309956,1.6651698645361066,1.0234566965458285,0.6417131679902781,0.6628689931419453,0.3977213958851672,0.26514759725677806,0.046991942468007156,0.01,0.05477531205368537,0.9030084238042662,0.102254348991231,0.005893634557264257
2108,0.5799671741574195,0.3569784952524426,0.010446675111367015,0.0481372981153914,2.225399527208017,1.888887494306874,1.6078533043877794,0.2810341899190947,1.029243704700396,0.6175462228202377,0.41169748188015814,0.03978789561879256,0.01,0.04461356496254426,1.0072866929580921,0.11382010068200998,0.006047313881637831,0.5527669352000266,0.3794938968639329,0.021238268454319108,0.04587964171117043,1.4215571766123967,1.6652967069226423,1.0238101011582526,0.6414866057643898,0.6629117924235735,0.3977470754541441,0.26516471696942934,0.04698869840056004,0.01,0.05477252068834551,0.903085727699084,0.10225960503824257,0.0058938300824873495
2109,0.5800961025356224,0.35693267779349935,0.010431706966412116,0.04814799940059171,2.2270340075469344,1.8894717722291279,1.609300365237488,0.2801714069916399,1.0295560705157436,0.6177336423094464,0.4118224282062972,0.03978017075750643,0.01,0.04460730210639248,1.0076399328696366,0.11385797966190021,0.006048499773863705,0.5527897783454861,0.37947769951131144,0.021215282397954567,0.04588153787119134,1.4219698394810463,1.6654414198158274,1.0241979838184896,0.6412434359973377,0.6629530927709276,0.39777185566255663,0.265181237108371,0.0469843233712305,0.01,0.054768870230557716,0.9031615935020091,0.10226529013067603,0.005894000489073544
2110,0.5802234295614219,0.356890065917146,0.010424182533200418,0.048158567753735525,2.2286544152295242,1.8900612553530423,1.6107383511062028,0.2793229042468395,1.029860106872202,0.6179160641233215,0.4119440427488806,0.039771960903251496,0.01,0.044600773856988754,1.0079814282993886,0.11389585575393905,0.006049658924043686,0.552813106113732,0.37946311981944575,0.021199552533242766,0.04588347424230979,1.4224004733432571,1.6656004547379863,1.0246046774593374,0.6409957772786489,0.6629929931398661,0.3977957958839197,0.2651971972559464,0.046979207603074224,0.01,0.05476468505931968,0.9032344073080205,0.10227168372983389,0.00589416366482476
2111,0.5803473974515124,0.35685074886570733,0.010423016952734593,0.048168857281034524,2.230215062615528,1.8906332035523619,1.612121239274966,0.2785119642773958,1.03015637223427,0.6180938233405622,0.41206254889370775,0.03976406567217351,0.01,0.04459448226212749,1.0083078596709276,0.11393341161744117,0.0060507894052405364,0.5528361661542223,0.3794506167176269,0.021190710340505903,0.04588538837820427,1.4228190471062825,1.6657601254060692,1.02500001987713,0.6407601055289391,0.6630317120485872,0.39781902722915236,0.2652126848194349,0.04697400961924432,0.01,0.05476045280886854,0.9033018460231987,0.1022785867884677,0.005894322595649848
2112,0.5804659648888606,0.3568142114531503,0.0104270728195371,0.04817869857109504,2.231679662966799,1.8911678642814573,1.6134126562510869,0.27775520803037035,1.0304450111928531,0.6182670067157121,0.41217800447714104,0.03975709969131172,0.01,0.044588802183916795,1.0086171222993454,0.11396997790046096,0.006051882564171961,0.552857722077219,0.3794399114677494,0.02118824242749004,0.04588717766853767,1.4232026529774857,1.665908109262428,1.0253610602879322,0.6405470489744958,0.6630693211492561,0.39784159268955366,0.26522772845970244,0.04696922487671698,0.01,0.05475652674020713,0.9033625513893024,0.10228551798854962,0.005894472386255232
2113,0.5805773894195753,0.35677925265241967,0.010435089673180659,0.04818794701900208,2.2330367690529593,1.891655935295992,1.6146012980827185,0.2770546372132736,1.030725784950401,0.6184354709702409,0.4122903139801602,0.039751231888615346,0.01,0.04458381518306631,1.0089095720080339,0.11400490231750433,0.006052923728711673,0.552876223764524,0.37942978984600734,0.02119139453331266,0.045888713465905645,1.423544186552259,1.6660371916640833,1.0256807501600909,0.6403564415039924,0.6631057273202803,0.39786343639216815,0.26524229092811213,0.046964999720592066,0.01,0.054752986120914005,0.9034168800828758,0.10229195341021421,0.0058945989615184595
2114,0.5806819082201223,0.3567454802810399,0.010446593552429509,0.04819662231987949,2.2342946112373427,1.8921004955789371,1.6156957066476314,0.2764047889313056,1.0309981743161853,0.6185989045897113,0.41239926972647395,0.0397463527696012,0.01,0.04457945770128219,1.0091867215766843,0.11403808055896662,0.006053913148573597,0.5528917706031413,0.37941991814438175,0.021199900802192417,0.04589000402679489,1.423847924618289,1.6661485795137025,1.025963531769216,0.6401850477444865,0.6631406547484548,0.3978843928490729,0.26525626189938195,0.046961281597142454,0.01,0.05474979793729501,0.9034657883460826,0.10229782416989724,0.005894702506396551
2115,0.5807797002542354,0.3567122780783717,0.010461212507620547,0.04820473932633469,2.235466199613242,1.8925062930127587,1.6167091236992213,0.2757971693135374,1.0312617931900343,0.6187570759140207,0.41250471727601357,0.039742265943546566,0.01,0.04457560402983711,1.009450618829685,0.11406954736717839,0.006054848675035257,0.5529041465039845,0.37940961429361664,0.02121339361402011,0.04589103141654409,1.4241201108691042,1.6662433830944061,1.0262157716928304,0.6400276114015756,0.663173898627123,0.39790433917627377,0.2652695594508492,0.04695796881368723,0.01,0.05474688252571097,0.9035105467565308,0.10230311029139323,0.005894779019106488
2116,0.580871879940075,0.35667958339488653,0.010479029711651183,0.04821239052754851,2.236569514663104,1.8928822224632431,1.6176597197891154,0.2752225026741276,1.0315163247899808,0.6189097948739886,0.4126065299159922,0.03973872381981898,0.01,0.04457211230801909,1.0097033732248253,0.11409957913907574,0.00605573685272712,0.5529139302724634,0.37939878190898585,0.021231680051698412,0.04589184367263584,1.4243689869086733,1.666325495151669,1.0264458413039752,0.6398796538476939,0.663205242674497,0.39792314560469816,0.26528209706979883,0.04695493745352754,0.01,0.0547441615592455,0.9035523304920106,0.10230797439613298,0.005894832599626724
2117,0.5809600921643431,0.3566479533756357,0.010500250093736105,0.04821971243459082,2.2376174517834064,1.8932364454534232,1.6185604313136408,0.2746760141397824,1.0317617007829427,0.6190570204697656,0.41270468031317703,0.039735594584207445,0.01,0.044568927862786656,1.0099462623222641,0.11412864267187887,0.00605659212971685,0.5529223624832933,0.37938806717012713,0.02125454894655108,0.045892543754133756,1.4245987909844668,1.66639903174164,1.0266580448615157,0.6397409868801243,0.663234576871585,0.39794074612295105,0.265293830748634,0.04695216569359573,0.01,0.05474164885641984,0.9035916277763459,0.10231274387461489,0.005894876110506493
2118,0.5810458570093765,0.3566185999707795,0.01052497866210158,0.04822683119818814,2.2386029133897414,1.8935690241403558,1.619404015653137,0.2741650084872188,1.0319981628943404,0.6191988977366043,0.41279926515773613,0.039733107233048987,0.01,0.0445662359621222,1.0101784909594562,0.11415722101177232,0.0060574350681339055,0.5529311295912954,0.37937903633085474,0.02128170118671048,0.04589327162563851,1.4248013521833456,1.6664646489594626,1.0268441739595133,0.6396204749999493,0.663261963706387,0.39795717822383225,0.26530478548255476,0.04694990844144503,0.01,0.054739579194278194,0.9036274638126477,0.10231782189120497,0.005894931798436616
2119,0.5811293580642369,0.35659206722975495,0.010552124871255009,0.04823376204919194,2.2395097162774014,1.8938733747442908,1.6201739982010788,0.2736993765432122,1.0322261967938708,0.6193357180763226,0.4128904787175483,0.03973159798091927,0.01,0.0445642640939974,1.0103988296743336,0.11418537732907943,0.00605827450491274,0.5529407557216436,0.3793725221897664,0.02131190972700449,0.04589407078367515,1.4249639777591414,1.6665184514092894,1.0269913755749065,0.639527075834383,0.6632876703070579,0.3979726021842348,0.26531506812282313,0.04694848095138641,0.01,0.05473820331090702,0.903658710711591,0.10232326355170981,0.005895010528791001
2120,0.5812100788227699,0.35656833123044274,0.010579863647019988,0.04824046211881261,2.240323167649405,1.8941419451158907,1.6208554200712635,0.27328652504462736,1.0324462459635693,0.6194677475781416,0.4129784983854277,0.039731341327122485,0.01,0.04456318341836302,1.0106064402833124,0.11421288435938767,0.006059110712655403,0.552951046514018,0.3793686979488784,0.021343397899352287,0.0458949250961003,1.42507623017939,1.6665556624013051,1.027089043506072,0.639466618895233,0.6633119777888632,0.39798718667331795,0.26532479111554524,0.04694812448445551,0.01,0.05473769790185319,0.903684637390688,0.10232888565853912,0.005895114269186763
2121,0.5812877021136869,0.3565470163666596,0.0106067314003397,0.048246905086833776,2.241043218200409,1.8943734810010846,1.6214480559070905,0.27292542509399403,1.0326586038221977,0.6195951622933186,0.4130634415288791,0.03973234705878416,0.01,0.044562990376179126,1.0108018286661116,0.11423948803425658,0.006059940597500658,0.5529616861630989,0.37936724774496045,0.02137459759963902,0.045895808353942684,1.4251375213645974,1.6665749631079372,1.0271364600971968,0.6394385030107403,0.6633351021123339,0.3980010612674004,0.2653340408449335,0.04694886009398404,0.01,0.054738067811411904,0.9037054794492632,0.10233445818512521,0.005895240006538291
2122,0.5813609951931175,0.3565274117698359,0.010631301773964215,0.048252988637039446,2.241660112995431,1.8945608809349113,1.6219420238487987,0.27261885708611255,1.032863481911054,0.6197180891466325,0.4131453927644216,0.03973475928190545,0.01,0.044563754810193625,1.0109848606751641,0.11426485675892785,0.006060754280856937,0.5529716734427607,0.3793675379528844,0.021404022594555545,0.0458966374562054,1.4251418952542376,1.6665714034844412,1.027127576798657,0.6394438266857843,0.6633571974259679,0.3980143184555808,0.2653428789703871,0.04695079906868904,0.01,0.05473937305162675,0.9037211095410693,0.10233969339354684,0.005895378929301115
2123,0.581429247909421,0.35650844034155216,0.010652126185140796,0.04825865383641641,2.242186499624126,1.8947072092167196,1.6223499997220125,0.27235720949470715,1.033060833170189,0.6198364999021134,0.4132243332680755,0.039738325739240736,0.01,0.044565290082503956,1.0111573515713415,0.1142886272451419,0.006061539174758985,0.5529800316803579,0.3793683859983533,0.021430130764978253,0.045897331346189674,1.4250979261841759,1.6665456748645933,1.0270709646482963,0.6394747102162969,0.6633782692264659,0.39802696153587963,0.2653513076905863,0.04695373213454415,0.01,0.0547414291361719,0.9037327484247119,0.10234424407241259,0.005895517121148397
2124,0.5814932286447811,0.3564892747878978,0.010668397388112774,0.048263964462884834,2.242660814377927,1.894829217150538,1.6227105149054848,0.2721187022450534,1.0332504991207372,0.6199502994724424,0.41330019964829484,0.039742378855372656,0.01,0.04456715853180821,1.0113229820237446,0.11431080785054898,0.006062289556330057,0.5529866688846113,0.3793687276756005,0.021451833858125956,0.04589788239256038,1.4250296809468235,1.6665066097513401,1.0269907575099384,0.6395158522414017,0.6633982057281417,0.3980389234368851,0.2653592822912566,0.046957134718090446,0.01,0.05474383038709614,0.9037427809007565,0.10234802397832048,0.0058956448201901695
2125,0.5815544654924858,0.35646976444336687,0.010679946224350742,0.04826904733644659,2.243119734220471,1.894944778331456,1.6230602324214474,0.27188454591000866,1.033432502998373,0.6200595017990238,0.4133730011993492,0.039746314569334834,0.01,0.04456897973098119,1.0114848364353257,0.11433179460817201,0.006063008927429122,0.5529922661444278,0.37936825175465544,0.021468603713389038,0.04589834712029671,1.4249590397828258,1.6664642307727142,1.0269088924753482,0.6395553382973661,0.6634169121791292,0.3980501473074776,0.2653667648716516,0.046960547820531696,0.01,0.054746239351489534,0.9037530615194609,0.10235125472320343,0.005895761605255474
2126,0.5816135204852486,0.3564501447817126,0.010686630823132835,0.04827394909060526,2.2435687429648907,1.895057257979878,1.6234044513650965,0.27165280661478153,1.0336071526663237,0.6201642915997942,0.4134428610665295,0.0397500610894007,0.01,0.044570712854516636,1.0116432238992055,0.11435190668527388,0.006063701668984742,0.5529972152344755,0.3793672281318258,0.02148011297483035,0.045898758037241055,1.4248883919124429,1.6664205494663915,1.0268277520340774,0.639592797432314,0.6634343997972756,0.39806063987836543,0.26537375991891016,0.046963923603159125,0.01,0.054748627845568734,0.9037635876338306,0.10235413576910085,0.005895870852337807
2127,0.5816708502173134,0.3564306239317238,0.010688388018552951,0.0482787076207133,2.2440121439788268,1.8951693329107795,1.6237472602392724,0.271422072671507,1.0337748062325904,0.6202648837395544,0.41350992249303614,0.039753562754737064,0.01,0.044572325293057505,1.011798347407438,0.11437122801440663,0.006064371395077796,0.5530018184388158,0.37936586331249317,0.021486157186023036,0.0458991402314764,1.424820076069988,1.6663773473538193,1.0267496439699186,0.6396277033839007,0.6634507201667824,0.3980704321000695,0.26538028806671293,0.046967211911770244,0.01,0.054750963066959854,0.9037743613547782,0.10235668992060039,0.005895974945084227
2128,0.5817268258392421,0.35641136975959953,0.010685401981579391,0.04828335373203707,2.244453827453784,1.8952833379648761,1.6240923083375969,0.27119102962727926,1.0339358651936454,0.6203615191161873,0.41357434607745813,0.03975676687486242,0.01,0.04457378416821011,1.0119503753219279,0.11438979172284063,0.00606502089026487,0.5530062960486622,0.37936429314757075,0.021486799249946814,0.045899511987066335,1.424756679022328,1.6663363064112762,1.0266771064550342,0.6396591999562419,0.6634659542788232,0.3980795725672939,0.26538638171152923,0.04697035407169951,0.01,0.05475320317696044,0.903785419099383,0.1023589086360772,0.005896075250748516
2129,0.5817817570480613,0.3563925228823709,0.010678117205449415,0.04828791313002649,2.24489738408553,1.8954013681467818,1.6244429309176827,0.2709584372290992,1.0340907552797454,0.6204544531678473,0.41363630211189806,0.03975962261282065,0.01,0.04457505629749092,1.0120994462435342,0.11440762608636001,0.006065652336584208,0.5530108167989595,0.3793626109314877,0.021482375817056906,0.045899887309399826,1.4247009330688551,1.6662990470088084,1.0266128131320387,0.6396862338767697,0.6634801998946939,0.39808811993681636,0.2653920799578775,0.0469732859889411,0.01,0.054755300641558965,0.903796814399308,0.10236078599245382,0.005896172496535538
2130,0.5818358946927371,0.3563742028431385,0.010667178204776043,0.04829240663634225,2.2453459337644786,1.8955252156055469,1.6248019856255504,0.27072322997999654,1.03423991356488,0.6205439481389281,0.41369596542595194,0.03976208434116106,0.01,0.044576110687828574,1.0122456560645607,0.11442476347557613,0.006066267409648916,0.5530155078664767,0.3793608838144545,0.021473443934514863,0.045900276754877456,1.4246554742358033,1.6662670590737871,1.0265593356778713,0.639707723395916,0.6634935642632199,0.39809613855793197,0.26539742570528796,0.046975943855484995,0.01,0.054757207011975007,0.9038085951447861,0.10236232560083816,0.005896266971592783
2131,0.5818894287889993,0.35635651152377235,0.010653351399901818,0.04829685002402746,2.2458019130514075,1.8956562772121226,1.625171646906192,0.27048463030593045,1.034383776908692,0.6206302661452153,0.4137535107634768,0.039764115673874764,0.01,0.044576921377634506,1.0123890448603752,0.1144412434788038,0.006066867340803976,0.5530204597639421,0.3793591638314606,0.021460712432836884,0.04590068783708423,1.4246226122090901,1.6662416223010965,1.026518917183549,0.6397227051175476,0.6635061583759022,0.3981036950255413,0.2654024633503609,0.04697826960195613,0.01,0.05475887736205908,0.9038207853096292,0.10236354381689987,0.005896358670317794
2132,0.5819424811767605,0.356339528396708,0.010637446698613773,0.048301253408064994,2.246266957115821,1.8957954843511613,1.6255532944495026,0.27024218990165866,1.0345227711105307,0.6207136626663184,0.41380910844421226,0.03976569163846828,0.01,0.044577468889438795,1.0125295976348034,0.11445711173929039,0.006067452885189601,0.5530257223938333,0.37935748732728325,0.021444971445491734,0.04590112469925603,1.424604189151913,1.6662237352185238,1.0264933337800786,0.6397304014384453,0.6635180922863908,0.39811085537183455,0.26540723691455625,0.046980214306720315,0.01,0.05476027292113465,0.9038333798726825,0.1023644689806847,0.005896447307198221
2133,0.5819951018179803,0.35632330223962755,0.010620261184880936,0.048305620938064786,2.2467419482708695,1.8959433053591161,1.6259475684294344,0.2699957369296816,1.034657299735725,0.620794379841435,0.41386291989429,0.0397667979986915,0.01,0.04457773981995055,1.0126672614627097,0.11447241786840229,0.006068024269166429,0.5530312999412459,0.3793558680461589,0.021427039514372158,0.045901587690384105,1.4246015604050115,1.6662140859908585,1.0264838782516226,0.6397302077392358,0.6635294702556481,0.39811768215338894,0.2654117881022592,0.04698173899851703,0.01,0.05476136166824336,0.9038463529365508,0.10236513937983657,0.00589653227566919
2134,0.5820472809799793,0.35630785119434766,0.010602553669423476,0.04830995180935421,2.2472271741242045,1.8960998279717445,1.6263545340410526,0.2697452939306918,1.0347877334719198,0.6208726400831519,0.41391509338876786,0.03976742925187628,0.01,0.04457772585406622,1.012801966578129,0.11448721510341518,0.006068581276125757,0.5530371586677181,0.3793542979247971,0.021407735791517266,0.045902074012044845,1.424615648678369,1.6662130834272468,1.0264914172298154,0.6397216661974315,0.6635403857475892,0.3981242314485536,0.26541615429903564,0.04698281422869207,0.01,0.05476211827573491,0.9038596685787739,0.10236560227874306,0.005896612723958583
2135,0.5820989709795795,0.35629317079688944,0.010585038247919606,0.048314242067529156,2.247722479618856,1.896264861879657,1.6267738378002223,0.2694910240794347,1.0349144030310564,0.6209486418186339,0.4139657612124225,0.03976758714184067,0.01,0.044577423289973966,1.01293364144026,0.11450156139819738,0.0060691234426230615,0.5530432439524213,0.37935275611914526,0.021387867184900114,0.04590257913269909,1.4246469943879185,1.6662209105811705,1.026516443523822,0.6397044670573484,0.6635509181068274,0.3981305508640965,0.26542036724273094,0.04698341994532839,0.01,0.05476252446762152,0.9038732871986629,0.1023659138098877,0.005896687734608094
2136,0.5821501046982374,0.3562792440319672,0.010568380420954537,0.04831848614496376,2.24822731004678,1.896437991492466,1.627204751954913,0.26923323953755307,1.0350375968197776,0.6210225580918667,0.41401503872791096,0.03976728100967004,0.01,0.04457683369410132,1.0130622164070044,0.11451551999202414,0.006069650258700793,0.553049496170857,0.3793512204324827,0.02136821670023477,0.045903098105470996,1.42469574055049,1.6662375521617387,1.0265590614763633,0.6396784906853754,0.663561131790211,0.39813667907412664,0.2654244527160844,0.04698354667292009,0.01,0.054762570311867875,0.903887164241027,0.10236613832868942,0.0058967565134674434
2137,0.5822006056687616,0.35626605108488285,0.01055318904279677,0.048322677697800645,2.248740601495303,1.896618550460192,1.6276460642503552,0.2689724862098369,1.0351575620749132,0.621094537244948,0.41406302482996515,0.039766530520708505,0.01,0.04457596595912708,1.0131876135783482,0.11452915827893427,0.006070161329288363,0.5530558614997803,0.3793496788657734,0.021349528305021598,0.045903626464815245,1.4247615322793472,1.6662627790288327,1.0266188857442802,0.6396438932845525,0.6635710775584449,0.39814264653506704,0.2654284310233779,0.046983198282427294,0.01,0.054762256587991526,0.9039012403338487,0.10236634660529145,0.005896818551223853
2138,0.5822503913800549,0.35625357835796473,0.010540002492569936,0.048326809880136976,2.2492605667696566,1.8968055412426459,1.6280958622606823,0.26870967898196374,1.0352745075149572,0.6211647045089743,0.4141098030059828,0.03976536992678971,0.01,0.04457483924906999,1.0133097269051703,0.11454254403615542,0.006070656496564906,0.55306229847847,0.37934814046626875,0.02133248757860262,0.04590416077101642,1.4248433676324648,1.6662961059076424,1.0266948907835274,0.639601215124115,0.663580794748229,0.39814847684893745,0.2654323178992915,0.04698239556563448,0.01,0.05476159765829449,0.9039154261596973,0.10236661211393797,0.005896873753174995
