Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2045,0.7644499096045856,0.3534983486945948,0.11466797414174362,0.03975142775348692,2.4951132318010054,2.6907007990744725,1.9187537476692382,0.7719470514052342,0.9605991402196121,0.5763594841317672,0.3842396560878449,0.05507175314189925,0.01,0.04321406788205656,1.3407660493864444,0.1388389491634225,0.0077746736747781806,0.7704051609814302,0.35659864959542176,0.10256939977123819,0.039779839211633916,2.550521249258728,2.707364690543859,1.9217129297652291,0.78565176077863,1.0480138658224984,0.6288083194934991,0.4192055463289993,0.05523700134077546,0.01,0.042612691957880255,1.3394633545912447,0.13369779017138367,0.007839381145646985
2046,0.7630320199444957,0.3536220284041907,0.1088193839150727,0.0396776990416287,2.4987172576270873,2.6760595360041326,1.8882597327559465,0.787799803248186,1.017429208118568,0.6104575248711408,0.4069716832474273,0.05544719790832947,0.01,0.042928036513084064,1.3378111297499171,0.13851962993983713,0.007769552804025099,0.7692973838227568,0.3567504393816779,0.09754698647568684,0.03970135105646859,2.5543927825097055,2.6952599822013,1.8960166756477843,0.7992433065535154,1.097293511436535,0.6583761068619212,0.43891740457461387,0.055554700034337046,0.01,0.04237441589635717,1.3369681887935334,0.1334594234122119,0.007836021771761521
2047,0.7617867665408149,0.3537721076436472,0.10357422264156996,0.03961294722197999,2.5011220611843914,2.6627379338246646,1.8601464464070252,0.8025914874176395,1.0682926912956106,0.6409756147773662,0.4273170765182443,0.0557985607342164,0.01,0.04268520272302728,1.3350612175924788,0.13823671664873252,0.007765501580958635,0.7683252370865737,0.35691758748949554,0.09303797386396542,0.03963242089784879,2.557221505356142,2.68425394489142,1.8723673231216822,0.8118866217697381,1.1414236370574329,0.6848541822344598,0.45656945482297306,0.055850839908960344,0.01,0.042170834891532616,1.3346533266860485,0.1332483716621822,0.00783344311999068
2048,0.7607005372133965,0.353939176674345,0.09890863114884872,0.03955646455120139,2.502757109879837,2.650715284577073,1.8344646445953097,0.8162506399817635,1.1138207754742124,0.6682924652845275,0.44552831018968503,0.05612389347509157,0.01,0.042477106581749274,1.3325282492455504,0.13798615154881289,0.00776235535157261,0.7674805811886818,0.3570934173872557,0.08902874808545315,0.03957225068435237,2.559395759430001,2.6743454264493964,1.8508279669685983,0.8235174594807984,1.1809463207690043,0.7085677924614027,0.47237852830760163,0.05612371978134063,0.01,0.04199516681061157,1.332529595867232,0.13306182370032368,0.007831535911617312
2049,0.7597821725964666,0.35412901876186836,0.09475676220751178,0.039508710593214716,2.5039048227984524,2.6399915190084227,1.81115753957677,0.8288339794316526,1.1545788053694706,0.6927472832216822,0.46183152214778833,0.056423590235505375,0.01,0.04229820637692912,1.3302060359128065,0.13776993467087503,0.007760234079365431,0.7667773572636478,0.357285815873079,0.08546218182199587,0.039521230855279296,2.561177382559097,2.6655581001425626,1.8313686996011926,0.8341894005413698,1.2163478049298406,0.7298086829579045,0.4865391219719361,0.056373723610919274,0.01,0.04184306893169985,1.3305916887275098,0.13290271932653638,0.007830466404644193
2050,0.7590067129580244,0.3543357230365004,0.09104114961939308,0.03946838741048213,2.504598576748919,2.6304012024278665,1.7899521611378288,0.8404490412900374,1.191077359351817,0.7146464156110901,0.47643094374072686,0.056700066330163224,0.01,0.04214458502608033,1.3280731681111666,0.13758446549202216,0.007758958675779223,0.7661924492116747,0.35749014038151683,0.08226793426370563,0.03947800932417789,2.5625527617984627,2.657730299765584,1.8137116642647109,0.8440186355008727,1.2480684958895862,0.7488410975337518,0.49922739835583435,0.056603546749038974,0.01,0.04171172050555258,1.328816740818399,0.13276781649022984,0.00783007688263464
2051,0.7583416249120908,0.3545489876498138,0.08768799087962903,0.03943380330395757,2.50485312724074,2.6217648987948983,1.770590547635796,0.8511743511591024,1.22377096600824,0.734262579604944,0.48950838640329614,0.05695541522773925,0.01,0.04201270154631076,1.326111260455785,0.1374233940696093,0.0077582608302160265,0.7656985148304051,0.3576976042017293,0.079380421783112,0.039440848823629415,2.5635461302457796,2.6507135845679244,1.7976460485600019,0.8530675360079226,1.2765001361429626,0.7659000816857777,0.5106000544571849,0.05681490850832742,0.01,0.041598192193948016,1.3271898610953392,0.1326524881382625,0.007830139570409851
2052,0.7577590717846984,0.3547585815812279,0.08465665563156897,0.03940351087129785,2.5047379961351806,2.6139464899982174,1.75290067950128,0.8610458104969376,1.2530621943898346,0.7518373166339006,0.5012248777559339,0.057190777136234994,0.01,0.04189910059136652,1.3243096574304798,0.13728150545135454,0.007757894187065498,0.7652672751622888,0.35789808041180476,0.07676346231922973,0.03940826361767555,2.56418550356164,2.64436823395444,1.7829916082647914,0.8613766256896482,1.3019898254947477,0.7811938952968488,0.5207959301978989,0.05700915172576074,0.01,0.04149978893821521,1.3256993585098493,0.13255107730850477,0.007830405585626216
2053,0.7572478021732695,0.3549525684916219,0.08193153938652674,0.03937692520131521,2.5046553090140016,2.606981554943945,1.737070635429327,0.8699109195146177,1.2793077893077909,0.7675846735846744,0.5117231157231165,0.057402716460136546,0.01,0.04179844048947619,1.3226928453680227,0.13715462726906533,0.00775767187026815,0.7648925840556753,0.3580810112607581,0.07440891695327248,0.03937963190465205,2.5648927750395187,2.638761465812485,1.76998619625288,0.8687752695596049,1.3248442979777308,0.7949065787866386,0.5299377191910922,0.05718244523482533,0.01,0.04141158902617989,1.3243733228750934,0.13246125280067622,0.007830726801939303
2054,0.7567916642499826,0.3551241451258305,0.07945848628220842,0.039353206218300296,2.5047220124599665,2.6007996007007903,1.7230260699729674,0.8777735307278229,1.3028265708116658,0.7816959424869993,0.5211306283246665,0.05759145084620461,0.01,0.04170789257039021,1.3212574204549346,0.13704243754942455,0.00775744275673291,0.7645567923025942,0.35823946920819977,0.07226546765593406,0.0393540856239614,2.5657384814709525,2.6338121702002635,1.7585354504762967,0.8752767197239667,1.3453383849910927,0.8072030309946558,0.5381353539964369,0.057335329890913625,0.01,0.04133138633378769,1.3232063488359755,0.13238173564752245,0.007830942019592425
